assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	query_coverage_percent
UCT32H	contig_1 [gcode=11] [topology=linear]	921072	gb|CP094579.1|	chromosome	B379	921072	920773	99.48901223189934	1011627	1011733	[(906315, 916420), (906375, 916609), (906315, 916296), (906565, 916672), (906312, 916483), (906626, 916672), (906502, 916672), (906315, 916357), (1, 916546), (906441, 920773)]	[(906728, 916889), (906794, 916889), (906668, 916763), (906665, 916889), (906668, 920990), (906918, 916889), (906855, 916889), (906668, 916826), (906668, 916700), (354, 916889)]	[(1, 916546), (906441, 920773), (906502, 916672), (906375, 916609), (906565, 916672), (906315, 916420), (906312, 916483), (906626, 916672), (906315, 916357), (906315, 916296)]	109.8314789723279
UCT32H	contig_1 [gcode=11] [topology=linear]	921072	gb|CP124080.1|	chromosome	Sh-2-82	921072	907764	99.90678869137399	921364	917989	[(434850, 438043), (906649, 907758), (438097, 441288), (1, 907164), (906649, 907764), (906652, 907758), (906652, 907764)]	[(438113, 441304), (914078, 915200), (913828, 914950), (434866, 438059), (908848, 909966), (914393, 915505), (908788, 909899), (909599, 910708), (914141, 915263), (17, 907181)]	[(1, 907164), (438097, 441288), (434850, 438043), (906649, 907764), (906649, 907758), (906649, 907764), (906649, 907764), (906649, 907764), (906652, 907758), (906652, 907764)]	100.03170219049109
UCT32H	contig_1 [gcode=11] [topology=linear]	921072	gb|CP002312.1|	chromosome	JD1	921072	922801	99.52232291102294	915312	915362	[(213225, 214036), (905035, 905849), (213063, 213875), (213063, 213712), (213549, 214035), (775370, 904790), (213387, 214036), (434883, 438077), (438131, 441322), (1, 775337)]	[(438113, 441304), (213041, 213691), (904675, 905489), (14, 775290), (213365, 214013), (434866, 438059), (213041, 213528), (775265, 904695), (213203, 214014), (213041, 213853)]	[(1, 775337), (775370, 904790), (434883, 438077), (438131, 441322), (905035, 905849), (213225, 214036), (213063, 213875), (213063, 213712), (213387, 214036), (213549, 214035)]	99.37464172181978
UCT32H	contig_1 [gcode=11] [topology=linear]	921072	gb|CP124084.1|	chromosome	Am388	921072	910563	99.49070356212104	913878	913876	[(213354, 214161), (438240, 441431), (28, 698), (905173, 905987), (20319, 775456), (693, 20162), (775489, 844834), (434993, 438186), (844489, 904928), (213188, 213999)]	[(438113, 441304), (213045, 213853), (904675, 905489), (213203, 214013), (434866, 438059), (706, 20175), (20175, 775290), (16, 683), (775265, 844632), (844251, 904695)]	[(20319, 775456), (775489, 844834), (844489, 904928), (693, 20162), (438240, 441431), (434993, 438186), (905173, 905987), (213354, 214161), (213188, 213999), (28, 698)]	99.21895356714785
UCT32H	contig_1 [gcode=11] [topology=linear]	921072	gb|CP124096.1|	chromosome	NE_5267	921072	910422	99.47642147360733	914559	914484	[(905137, 905951), (29, 20163), (213507, 214318), (20320, 214156), (556816, 775464), (775497, 904892), (438378, 441569), (435131, 438324), (213345, 556996), (213183, 213994)]	[(438113, 441304), (213041, 556724), (904675, 905489), (213203, 214013), (434866, 438059), (16, 20175), (775265, 904695), (213041, 213853), (556661, 775290), (20175, 214013)]	[(213345, 556996), (556816, 775464), (20320, 214156), (775497, 904892), (29, 20163), (438378, 441569), (435131, 438324), (905137, 905951), (213507, 214318), (213183, 213994)]	99.29288915524519
UCT32H	contig_2 [gcode=11] [topology=linear]	53834	gb|CP124079.1|	lp54	Sh-2-82	53834	53843	99.1473898785784	56352	56352	[(48203, 49483), (47202, 48441), (8, 53841)]	[(48196, 49476), (1, 53834), (47195, 48434)]	[(8, 53841), (47202, 48441), (48203, 49483)]	104.67734145707175
UCT32H	contig_2 [gcode=11] [topology=linear]	53834	gb|CP094596.1|	lp54	B379	53834	53532	99.1358728574992	56058	56050	[(48057, 49337), (47056, 48295), (1, 53532)]	[(129, 53668), (47195, 48434), (48196, 49476)]	[(1, 53532), (47056, 48295), (48057, 49337)]	104.13121818924841
UCT32H	contig_2 [gcode=11] [topology=linear]	53834	gb|CP017218.1|	lp54	B331	53834	53759	98.37883807870166	56339	56321	[(5401, 6640), (4361, 5639), (37912, 42411), (42368, 53752), (3, 37924)]	[(11379, 15880), (48196, 49476), (1, 11383), (15897, 53834), (47195, 48434)]	[(37924, 3), (53752, 42368), (42411, 37912), (5639, 4361), (6640, 5401)]	104.65319314931085
UCT32H	contig_2 [gcode=11] [topology=linear]	53834	gb|CP074056.1|	lp54	B500	53834	53758	98.38209494781238	56329	56313	[(48121, 49399), (47120, 48359), (8, 11392), (15836, 53757), (11349, 15840)]	[(48196, 49476), (11379, 15870), (1, 11383), (15897, 53834), (47195, 48434)]	[(15836, 53757), (8, 11392), (11349, 15840), (48121, 49399), (47120, 48359)]	104.63461752795631
UCT32H	contig_2 [gcode=11] [topology=linear]	53834	gb|CP094577.1|	lp54	B408	53834	53561	98.3589360642913	56141	56121	[(47042, 48281), (48043, 49321), (15758, 53558), (11271, 15762), (1, 11314)]	[(68, 11383), (15897, 53713), (48196, 49476), (11379, 15870), (47195, 48434)]	[(15758, 53558), (1, 11314), (11271, 15762), (48043, 49321), (47042, 48281)]	104.28539584649106
