assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	query_coverage_percent
URI56H	contig_1 [gcode=11] [topology=linear]	903272	gb|CP124088.1|	chromosome	Am315	903272	910229	99.43083625563195	912994	912930	[(212805, 213612), (844150, 902939), (438014, 441205), (434767, 437960), (19921, 213775), (213125, 213935), (212801, 213450), (298, 19764), (213292, 213936), (212968, 844495)]	[(883092, 902558), (465191, 468384), (689387, 690198), (58615, 690192), (461944, 465135), (689225, 883092), (689226, 690032), (205, 58996), (689226, 689874), (689548, 690192)]	[(844495, 212968), (213775, 19921), (902939, 844150), (19764, 298), (437960, 434767), (441205, 438014), (213935, 213125), (213612, 212805), (213450, 212801), (213936, 213292)]	101.07630924018459
URI56H	contig_1 [gcode=11] [topology=linear]	903272	gb|CP002312.1|	chromosome	JD1	903272	922801	99.42447649580835	913474	913447	[(213067, 213875), (213554, 214036), (213225, 214035), (15, 556732), (556669, 903138), (213067, 213550), (213392, 214036), (434883, 438077), (438131, 441322), (213063, 213712)]	[(346526, 903241), (465191, 468384), (689225, 690032), (689387, 690198), (689710, 690192), (205, 346706), (689226, 689708), (461944, 465135), (689226, 689874), (689548, 690192)]	[(556732, 15), (903138, 556669), (438077, 434883), (441322, 438131), (214035, 213225), (213875, 213067), (214036, 213392), (213712, 213063), (214036, 213554), (213550, 213067)]	101.12944937958888
URI56H	contig_1 [gcode=11] [topology=linear]	903272	gb|CP124084.1|	chromosome	Am388	903272	910563	99.44351337398378	912236	912156	[(11, 698), (556790, 844834), (438240, 441431), (20319, 556853), (693, 20162), (213362, 214160), (434993, 438186), (213517, 214161), (213192, 213999), (844489, 903278)]	[(465191, 468384), (883092, 902561), (689387, 690186), (58615, 346706), (902586, 903272), (346526, 883092), (461944, 465135), (689226, 690032), (205, 58996), (689548, 690192)]	[(556853, 20319), (844834, 556790), (903278, 844489), (20162, 693), (438186, 434993), (441431, 438240), (214160, 213362), (213999, 213192), (698, 11), (214161, 213517)]	100.9923921033753
URI56H	contig_1 [gcode=11] [topology=linear]	903272	gb|CP017201.2|	chromosome	B331	903272	903654	99.97135610268072	914657	914665	[(213410, 557086), (435224, 438417), (213086, 213736), (213746, 214383), (438473, 441664), (213577, 214382), (213253, 214221), (11, 214060), (213092, 213897), (556963, 903654)]	[(689226, 690192), (346526, 690198), (465191, 468384), (689387, 690192), (689226, 690031), (689225, 689874), (689225, 903272), (461944, 465135), (689548, 690186), (15, 346706)]	[(903654, 556963), (557086, 213410), (214060, 11), (441664, 438473), (438417, 435224), (214221, 213253), (214382, 213577), (213897, 213092), (213736, 213086), (214383, 213746)]	101.26041768149572
URI56H	contig_1 [gcode=11] [topology=linear]	903272	gb|CP074054.1|	chromosome	B500	903272	903660	99.96731122230884	914657	914671	[(556961, 903660), (213408, 557084), (213090, 213895), (213084, 213734), (11, 214058), (213251, 214219), (435222, 438415), (213575, 214380), (438471, 441662), (213744, 214381)]	[(689226, 690192), (346526, 690198), (465191, 468384), (689387, 690192), (689226, 690031), (689225, 689874), (689225, 903272), (461944, 465135), (689548, 690186), (15, 346706)]	[(903660, 556961), (557084, 213408), (214058, 11), (441662, 438471), (438415, 435222), (214219, 213251), (214380, 213575), (213895, 213090), (213734, 213084), (214381, 213744)]	101.26041768149572
URI56H	contig_2 [gcode=11] [topology=linear]	53795	gb|CP017218.1|	lp54	B331	53795	53759	99.19058522818041	56274	56274	[(4361, 5639), (5401, 6640), (2, 53759)]	[(38, 53795), (5437, 6676), (4397, 5675)]	[(2, 53759), (4361, 5639), (5401, 6640)]	104.60823496607492
URI56H	contig_2 [gcode=11] [topology=linear]	53795	gb|CP074056.1|	lp54	B500	53795	53758	99.18881019578608	56274	56274	[(48121, 49399), (47120, 48359), (1, 53758)]	[(38, 53795), (5437, 6676), (4397, 5675)]	[(53758, 1), (48359, 47120), (49399, 48121)]	104.60823496607492
URI56H	contig_2 [gcode=11] [topology=linear]	53795	gb|CP094577.1|	lp54	B408	53795	53561	99.11301095378039	56080	56077	[(48043, 49321), (47042, 48281), (1, 53561)]	[(4397, 5675), (5437, 6676), (157, 53720)]	[(53561, 1), (48281, 47042), (49321, 48043)]	104.24760665489359
URI56H	contig_2 [gcode=11] [topology=linear]	53795	gb|CP001651.1|	lp54	N40	53795	53786	98.69282204998137	56248	56303	[(47164, 48404), (48166, 49444), (1, 53786)]	[(5437, 6676), (4397, 5675), (56, 53787)]	[(53786, 1), (49444, 48166), (48404, 47164)]	104.55990333674133
URI56H	contig_2 [gcode=11] [topology=linear]	53795	gb|CP001447.1|	lp54	WI91-23	53795	53783	98.88682088097137	56342	56327	[(47164, 48404), (1, 47122), (47095, 53783), (48166, 49444)]	[(5437, 6676), (6646, 53783), (4397, 5675), (58, 6746)]	[(47122, 1), (53783, 47095), (49444, 48166), (48404, 47164)]	104.73464076587042
URI56H	contig_3 [gcode=11] [topology=linear]	26506	gb|CP017202.2|	cp26	B331	26506	26506	98.48505810736027	28895	28895	[(19439, 20773), (19716, 26506), (18251, 19308), (1, 19715)]	[(19716, 26506), (25449, 26506), (408, 1742), (1, 19715)]	[(19715, 1), (26506, 19716), (20773, 19439), (19308, 18251)]	109.0130536482306
URI56H	contig_3 [gcode=11] [topology=linear]	26506	gb|CP094562.1|	cp26	B408	26506	26507	98.48165185210804	28895	28896	[(1, 19716), (19440, 20774), (18252, 19309), (19717, 26507)]	[(19716, 26506), (25449, 26506), (408, 1742), (1, 19715)]	[(19716, 1), (26507, 19717), (20774, 19440), (19309, 18252)]	109.0130536482306
URI56H	contig_3 [gcode=11] [topology=linear]	26506	gb|CP074055.1|	cp26	B500	26506	26512	98.46462410955115	28895	28901	[(19445, 20779), (19722, 26512), (18257, 19314), (1, 19721)]	[(19716, 26506), (25449, 26506), (408, 1742), (1, 19715)]	[(19721, 1), (26512, 19722), (20779, 19445), (19314, 18257)]	109.0130536482306
URI56H	contig_3 [gcode=11] [topology=linear]	26506	gb|CP001446.1|	cp26	WI91-23	26506	26506	98.40896513558384	28895	28895	[(19439, 20773), (19716, 26506), (18251, 19308), (1, 19715)]	[(19716, 26506), (25449, 26506), (408, 1742), (1, 19715)]	[(19715, 1), (26506, 19716), (20773, 19439), (19308, 18251)]	109.0130536482306
