assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	query_coverage_percent
GCF_024662155.1_ASM2466215v1_genomic	NZ_CP094561.1 Borreliella burgdorferi strain B408 chromosome 1	903249	gb|CP094561.1|	chromosome	B408	903249	903249	99.96725255484651	916084	916085	[(213214, 214187), (435028, 438221), (212902, 213540), (438277, 441468), (213057, 214186), (212890, 213864), (212896, 213701), (1, 903249), (213381, 214186), (212896, 214025)]	[(213214, 214187), (435028, 438221), (438277, 441468), (213057, 214186), (212890, 213864), (213381, 214186), (1, 903249), (212896, 213701), (213550, 214187), (212896, 214025)]	[(1, 903249), (435028, 438221), (438277, 441468), (212896, 214025), (213057, 214186), (212890, 213864), (213214, 214187), (212896, 213701), (213381, 214186), (212902, 213540)]	101.4209813683713
GCF_024662155.1_ASM2466215v1_genomic	NZ_CP094561.1 Borreliella burgdorferi strain B408 chromosome 1	903249	gb|CP017201.2|	chromosome	B331	903249	903654	99.96496027193449	916084	916084	[(435224, 438417), (213098, 213736), (213086, 214060), (438473, 441664), (213410, 214383), (213253, 214382), (213577, 214382), (213092, 213897), (213092, 214221), (197, 903444)]	[(213214, 214187), (435028, 438221), (438277, 441468), (213057, 214186), (212890, 213864), (213381, 214186), (1, 903249), (212896, 213701), (213550, 214187), (212896, 214025)]	[(197, 903444), (435224, 438417), (438473, 441664), (213092, 214221), (213253, 214382), (213086, 214060), (213410, 214383), (213092, 213897), (213577, 214382), (213098, 213736)]	101.4209813683713
GCF_024662155.1_ASM2466215v1_genomic	NZ_CP094561.1 Borreliella burgdorferi strain B408 chromosome 1	903249	gb|CP074054.1|	chromosome	B500	903249	903660	99.96092172337383	916084	916090	[(213090, 213895), (197, 903450), (213251, 214380), (213090, 214219), (213084, 214058), (213096, 213734), (213408, 214381), (435222, 438415), (213575, 214380), (438471, 441662)]	[(213214, 214187), (435028, 438221), (438277, 441468), (213057, 214186), (212890, 213864), (213381, 214186), (1, 903249), (212896, 213701), (213550, 214187), (212896, 214025)]	[(197, 903450), (435222, 438415), (438471, 441662), (213090, 214219), (213251, 214380), (213084, 214058), (213408, 214381), (213090, 213895), (213575, 214380), (213096, 213734)]	101.4209813683713
GCF_024662155.1_ASM2466215v1_genomic	NZ_CP094561.1 Borreliella burgdorferi strain B408 chromosome 1	903249	gb|CP124088.1|	chromosome	Am315	903249	910229	99.42917887808579	913324	913252	[(212805, 213612), (212968, 213936), (438014, 441205), (844150, 902919), (434767, 437960), (212801, 213775), (19921, 213935), (212805, 556621), (298, 19764), (556441, 844495)]	[(213214, 214187), (435028, 438221), (438277, 441468), (213380, 214186), (556767, 844858), (529, 19996), (213056, 556890), (212896, 213864), (19996, 214025), (844477, 903249)]	[(212805, 556621), (556441, 844495), (19921, 213935), (844150, 902919), (298, 19764), (434767, 437960), (438014, 441205), (212968, 213936), (212801, 213775), (212805, 213612)]	101.11541778623614
GCF_024662155.1_ASM2466215v1_genomic	NZ_CP094561.1 Borreliella burgdorferi strain B408 chromosome 1	903249	gb|CP094597.1|	chromosome	B31-5A4	903249	909655	99.43069412618665	913297	913207	[(843821, 902590), (212367, 556250), (556067, 844166), (212537, 213498), (212699, 213497), (212363, 213337), (437577, 440768), (434330, 437523), (1, 19337), (19494, 213497)]	[(213214, 214187), (213056, 556947), (435028, 438221), (660, 19996), (212902, 213701), (438277, 441468), (212902, 213864), (556707, 844858), (19996, 214025), (844477, 903249)]	[(212367, 556250), (556067, 844166), (19494, 213497), (843821, 902590), (1, 19337), (437577, 440768), (434330, 437523), (212537, 213498), (212363, 213337), (212699, 213497)]	101.11242857728047
GCF_024662155.1_ASM2466215v1_genomic	NZ_CP094569.1 Borreliella burgdorferi strain B408 plasmid p17, complete sequence	15444	gb|CP094569.1|	lp17	B408	15444	15444	100.0	15443	15443	[(1, 15444)]	[(1, 15444)]	[(1, 15444)]	99.993524993525
GCF_024662155.1_ASM2466215v1_genomic	NZ_CP094569.1 Borreliella burgdorferi strain B408 plasmid p17, complete sequence	15444	gb|CP074063.1|	lp17	B500	15444	15547	99.96758298755186	15423	15418	[(129, 15547)]	[(1, 15424)]	[(129, 15547)]	99.86402486402487
GCF_024662155.1_ASM2466215v1_genomic	NZ_CP094569.1 Borreliella burgdorferi strain B408 plasmid p17, complete sequence	15444	gb|CP017211.1|	lp17	B331	15444	15594	99.98727168586521	15710	15711	[(129, 11981), (11735, 15594)]	[(1, 11853), (11566, 15424)]	[(129, 11981), (11735, 15594)]	101.72235172235172
GCF_024662155.1_ASM2466215v1_genomic	NZ_CP094569.1 Borreliella burgdorferi strain B408 plasmid p17, complete sequence	15444	gb|CP001461.1|	lp17	WI91-23	15444	15386	99.95466321243524	15438	15437	[(110, 11836), (11675, 15386)]	[(11691, 15403), (1, 11727)]	[(110, 11836), (11675, 15386)]	99.96114996114997
GCF_024662155.1_ASM2466215v1_genomic	NZ_CP094569.1 Borreliella burgdorferi strain B408 plasmid p17, complete sequence	15444	gb|CP002241.1|	lp17	N40	15444	20672	98.88998707519198	13138	13147	[(7687, 16983), (16821, 20672)]	[(2566, 11853), (11566, 15417)]	[(7687, 16983), (16821, 20672)]	85.06863506863507
