#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	157473	157907	+	FOFEEG_00152	16.9	10.1		RefSeq:WP_014540597.1, SO:0001217, UniParc:UPI0001F23AB0, UniRef:UniRef100_UPI0001F23AB0, UniRef:UniRef50_O51178, UniRef:UniRef90_O51178
contig_1	197546	198013	+	FOFEEG_00194	18.1	9.9		
contig_1	198091	199809	+	FOFEEG_00195	67.0	9.5		SO:0001217, UniRef:UniRef50_UPI001E35344B, UniRef:UniRef90_UPI001E35344B
contig_1	272022	273026	-	FOFEEG_00260	38.6	4.2		RefSeq:WP_014540635.1, SO:0001217, UniParc:UPI0001F2393F, UniRef:UniRef100_UPI0001F2393F, UniRef:UniRef50_B7XST3, UniRef:UniRef90_O51275
contig_1	367835	368260	+	FOFEEG_00355	16.6	9.7		SO:0001217, UniRef:UniRef50_O51335
contig_1	416068	416484	+	FOFEEG_00400	16.3	10.4		RefSeq:WP_002556999.1, SO:0001217, UniParc:UPI000005747C, UniRef:UniRef100_O51365, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
contig_1	534561	534983	-	FOFEEG_00523	16.5	10.2		RefSeq:WP_002657113.1, SO:0001217, UniParc:UPI00016B3076, UniRef:UniRef100_UPI00016B3076, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
contig_1	563436	564929	-	FOFEEG_00553	59.2	5.7		RefSeq:WP_014540714.1, SO:0001217, UniParc:UPI0001F23A14, UniRef:UniRef100_UPI0001F23A14, UniRef:UniRef50_D6RY37, UniRef:UniRef90_G0ALZ4
contig_1	644007	644375	+	FOFEEG_00622	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
contig_1	661839	662153	-	FOFEEG_00637	11.3	8.7		RefSeq:WP_002656819.1, SO:0001217, UniParc:UPI00016B2F7F, UniRef:UniRef100_UPI00016B2F7F, UniRef:UniRef50_O51576, UniRef:UniRef90_O51576
