QUERY_ID	QUERY_NAME	QUERY_START	QUERY_END	QUERY_LENGTH	REF_ID	REF_NAME	REF_START	REF_END	REF_LENGTH	IDENTITY	EVALUE
URI41H	contig_1	22739	22145	594	renamed_GCF_000008685.2	chromosome	22739	22145	594	100.0	3.27e-125
URI41H	contig_1	25623	24696	927	renamed_GCF_000008685.2	chromosome	25623	24696	927	100.0	1.199e-200
URI41H	contig_1	25752	26391	639	renamed_GCF_000008685.2	chromosome	25752	26391	639	100.0	1.211e-143
URI41H	contig_1	27865	27433	432	renamed_GCF_000008685.2	chromosome	27865	27433	432	100.0	2.641e-92
URI41H	contig_1	29472	28491	981	renamed_GCF_000008685.2	chromosome	29472	28491	981	100.0	8.047e-223
URI41H	contig_1	31026	31479	453	renamed_GCF_000008685.2	chromosome	31026	31479	453	100.0	2.279e-97
URI41H	contig_1	34037	32156	1881	renamed_GCF_000008685.2	chromosome	34037	32156	1881	100.0	0.0
URI41H	contig_1	36609	35856	753	renamed_GCF_000008685.2	chromosome	36609	35856	753	100.0	1.343e-161
URI41H	contig_1	39825	40677	852	renamed_GCF_000008685.2	chromosome	39825	40677	852	100.0	1.031e-189
URI41H	contig_1	93422	92876	546	renamed_GCF_000008685.2	chromosome	93423	92877	546	100.0	2.704e-119
URI41H	contig_1	94604	94217	387	renamed_GCF_000008685.2	chromosome	94605	94218	387	100.0	1.031e-86
URI41H	contig_1	97865	96941	924	renamed_GCF_000008685.2	chromosome	97866	96942	924	100.0	7.888e-205
URI41H	contig_1	98815	100204	1389	renamed_GCF_000008685.2	chromosome	98816	100205	1389	100.0	9.726e-316
URI41H	contig_1	101338	100744	594	renamed_GCF_000008685.2	chromosome	101339	100745	594	100.0	6.255e-135
URI41H	contig_1	112768	112348	420	renamed_GCF_000008685.2	chromosome	112769	112349	420	100.0	6.488e-89
URI41H	contig_1	114805	115507	702	renamed_GCF_000008685.2	chromosome	114806	115508	702	100.0	2.35e-155
URI41H	contig_1	118928	118373	555	renamed_GCF_000008685.2	chromosome	118929	118374	555	100.0	1.543e-118
URI41H	contig_1	120588	119805	783	renamed_GCF_000008685.2	chromosome	120589	119806	783	100.0	5.024e-169
URI41H	contig_1	157627	158062	435	renamed_GCF_000008685.2	chromosome	157626	158061	435	100.0	6.167e-92
URI41H	contig_1	181406	179540	1866	renamed_GCF_000008685.2	chromosome	181405	179539	1866	100.0	0.0
URI41H	contig_1	182886	183381	495	renamed_GCF_000008685.2	chromosome	182885	183380	495	100.0	9.271e-106
URI41H	contig_1	186554	186947	393	renamed_GCF_000008685.2	chromosome	186553	186946	393	100.0	5.626e-86
URI41H	contig_1	187832	187178	654	renamed_GCF_000008685.2	chromosome	187831	187177	654	100.0	1.397e-144
URI41H	contig_1	188495	188234	261	renamed_GCF_000008685.2	chromosome	188494	188233	261	100.0	7.054e-54
URI41H	contig_1	202579	201052	1527	renamed_GCF_000008685.2	chromosome	202578	201051	1527	100.0	0.0
URI41H	contig_1	204137	205073	936	renamed_GCF_000008685.2	chromosome	204136	205072	936	100.0	4.7e-204
URI41H	contig_1	206529	208107	1578	renamed_GCF_000008685.2	chromosome	206528	208106	1578	100.0	0.0
URI41H	contig_1	254945	255650	705	renamed_GCF_000008685.2	chromosome	254944	255649	705	100.0	7.263e-152
URI41H	contig_1	255646	256261	615	renamed_GCF_000008685.2	chromosome	255645	256260	615	100.0	1.16e-131
URI41H	contig_1	263988	266115	2127	renamed_GCF_000008685.2	chromosome	263987	266114	2127	100.0	0.0
URI41H	contig_1	267066	267276	210	renamed_GCF_000008685.2	chromosome	267065	267275	210	100.0	4.647e-42
URI41H	contig_1	270474	269673	801	renamed_GCF_000008685.2	chromosome	270473	269672	801	100.0	6.66e-169
URI41H	contig_1	283866	282699	1167	renamed_GCF_000008685.2	chromosome	283865	282698	1167	100.0	1.172e-258
URI41H	contig_1	287090	285971	1119	renamed_GCF_000008685.2	chromosome	287089	285970	1119	100.0	9.957e-244
URI41H	contig_1	288174	287910	264	renamed_GCF_000008685.2	chromosome	288173	287909	264	100.0	2.025e-51
URI41H	contig_1	289584	288957	627	renamed_GCF_000008685.2	chromosome	289583	288956	627	100.0	2.836e-132
URI41H	contig_1	291022	289963	1059	renamed_GCF_000008685.2	chromosome	291021	289962	1059	100.0	3.164e-229
URI41H	contig_1	300765	299730	1035	renamed_GCF_000008685.2	chromosome	300764	299729	1035	100.0	3.255e-216
URI41H	contig_1	302837	302504	333	renamed_GCF_000008685.2	chromosome	302839	302503	333	99.0	1.253e-67
URI41H	contig_1	305121	303774	1347	renamed_GCF_000008685.2	chromosome	305120	303773	1347	100.0	1.016e-290
URI41H	contig_1	305662	305113	549	renamed_GCF_000008685.2	chromosome	305661	305112	549	100.0	9.24e-115
URI41H	contig_1	307318	306625	693	renamed_GCF_000008685.2	chromosome	307317	306624	693	100.0	2.971e-151
URI41H	contig_1	319118	318278	840	renamed_GCF_000008685.2	chromosome	319116	318276	840	99.6	1.977e-180
URI41H	contig_1	320260	319681	579	renamed_GCF_000008685.2	chromosome	320249	319679	579	99.4	6.936e-123
URI41H	contig_1	322848	322041	807	renamed_GCF_000008685.2	chromosome	322846	322039	807	99.6	2.064e-174
URI41H	contig_1	325238	323777	1461	renamed_GCF_000008685.2	chromosome	325236	323775	1461	100.0	0.0
URI41H	contig_1	327729	326700	1029	renamed_GCF_000008685.2	chromosome	327757	326698	1029	99.7	7.409e-232
URI41H	contig_1	343209	344181	972	renamed_GCF_000008685.2	chromosome	343207	344179	972	100.0	3.579e-213
URI41H	contig_1	346843	346432	411	renamed_GCF_000008685.2	chromosome	346841	346430	411	100.0	6.821e-87
URI41H	contig_1	348162	347352	810	renamed_GCF_000008685.2	chromosome	348160	347350	810	100.0	1.888e-184
