QUERY_ID	QUERY_NAME	QUERY_START	QUERY_END	QUERY_LENGTH	REF_ID	REF_NAME	REF_START	REF_END	REF_LENGTH	IDENTITY	EVALUE
UCT29H	contig_1	53378	52370	1008	renamed_GCF_000008685.2	chromosome	53461	52453	1008	100.0	6.65e-221
UCT29H	contig_1	55421	53450	1971	renamed_GCF_000008685.2	chromosome	55504	53533	1971	100.0	0.0
UCT29H	contig_1	56197	55417	780	renamed_GCF_000008685.2	chromosome	56280	55500	780	99.6	1.628e-172
UCT29H	contig_1	56665	56197	468	renamed_GCF_000008685.2	chromosome	56748	56280	468	100.0	3.979e-102
UCT29H	contig_1	57102	56748	354	renamed_GCF_000008685.2	chromosome	57185	56831	354	100.0	1.322e-78
UCT29H	contig_1	57175	57892	717	renamed_GCF_000008685.2	chromosome	57258	57975	717	100.0	1.471e-154
UCT29H	contig_1	58953	57945	1008	renamed_GCF_000008685.2	chromosome	58982	58028	1008	100.0	2.425e-206
UCT29H	contig_1	70089	71136	1047	renamed_GCF_000008685.2	chromosome	70141	71219	1047	100.0	1.295e-228
UCT29H	contig_1	71117	72527	1410	renamed_GCF_000008685.2	chromosome	71200	72610	1410	100.0	2.56e-308
UCT29H	contig_1	72563	73409	846	renamed_GCF_000008685.2	chromosome	72646	73492	846	100.0	5.813e-178
UCT29H	contig_1	96869	94526	2343	renamed_GCF_000008685.2	chromosome	96953	94610	2343	100.0	0.0
UCT29H	contig_1	97782	96858	924	renamed_GCF_000008685.2	chromosome	97866	96942	924	100.0	7.888e-205
UCT29H	contig_1	98564	97778	786	renamed_GCF_000008685.2	chromosome	98648	97862	786	100.0	2.735e-176
UCT29H	contig_1	98732	100121	1389	renamed_GCF_000008685.2	chromosome	98816	100205	1389	100.0	9.726e-316
UCT29H	contig_1	100143	100665	522	renamed_GCF_000008685.2	chromosome	100227	100749	522	100.0	2.976e-114
UCT29H	contig_1	101255	100661	594	renamed_GCF_000008685.2	chromosome	101339	100745	594	100.0	6.255e-135
UCT29H	contig_1	112685	112265	420	renamed_GCF_000008685.2	chromosome	112769	112349	420	100.0	6.488e-89
UCT29H	contig_1	114519	112824	1695	renamed_GCF_000008685.2	chromosome	114603	112908	1695	100.0	0.0
UCT29H	contig_1	116722	115420	1302	renamed_GCF_000008685.2	chromosome	116806	115504	1302	100.0	1.776e-285
UCT29H	contig_1	162719	161117	1602	renamed_GCF_000008685.2	chromosome	162801	161199	1602	100.0	0.0
UCT29H	contig_1	164738	162989	1749	renamed_GCF_000008685.2	chromosome	164820	163071	1749	100.0	0.0
UCT29H	contig_1	167677	165832	1845	renamed_GCF_000008685.2	chromosome	167759	165914	1845	100.0	0.0
UCT29H	contig_1	169456	170626	1170	renamed_GCF_000008685.2	chromosome	169562	170708	1170	99.7	6.062e-258
UCT29H	contig_1	182720	181325	1395	renamed_GCF_000008685.2	chromosome	182802	181407	1395	100.0	4.219e-300
UCT29H	contig_1	186471	186864	393	renamed_GCF_000008685.2	chromosome	186553	186946	393	100.0	5.626e-86
UCT29H	contig_1	187749	187095	654	renamed_GCF_000008685.2	chromosome	187831	187177	654	100.0	1.397e-144
UCT29H	contig_1	188412	188151	261	renamed_GCF_000008685.2	chromosome	188494	188233	261	100.0	7.054e-54
UCT29H	contig_1	200968	199882	1086	renamed_GCF_000008685.2	chromosome	201050	199964	1086	100.0	2.679e-244
UCT29H	contig_1	250426	249931	495	renamed_GCF_000008685.2	chromosome	250670	250175	495	100.0	5.051e-104
UCT29H	contig_1	250967	250412	555	renamed_GCF_000008685.2	chromosome	251211	250656	555	100.0	3.12e-119
UCT29H	contig_1	252189	252795	606	renamed_GCF_000008685.2	chromosome	252433	253039	606	100.0	4.115e-133
UCT29H	contig_1	254700	255405	705	renamed_GCF_000008685.2	chromosome	254944	255649	705	100.0	7.263e-152
UCT29H	contig_1	273403	272389	1014	renamed_GCF_000008685.2	chromosome	273647	272633	1014	100.0	5.532e-224
