QUERY_ID	QUERY_NAME	QUERY_START	QUERY_END	QUERY_LENGTH	REF_ID	REF_NAME	REF_START	REF_END	REF_LENGTH	IDENTITY	EVALUE
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	15345	14724	621	renamed_GCF_000008685.2	chromosome	15345	14724	621	100.0	3.249e-138
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	18304	17791	513	renamed_GCF_000008685.2	chromosome	18304	17791	513	100.0	1.701e-110
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	22739	22145	594	renamed_GCF_000008685.2	chromosome	22739	22145	594	100.0	3.27e-125
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	25602	24696	906	renamed_GCF_000008685.2	chromosome	25623	24696	906	99.6	3.053e-195
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	26398	27448	1050	renamed_GCF_000008685.2	chromosome	26398	27448	1050	100.0	7.794e-235
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	27865	27433	432	renamed_GCF_000008685.2	chromosome	27865	27433	432	100.0	2.641e-92
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	29542	31015	1473	renamed_GCF_000008685.2	chromosome	29542	31015	1473	99.7	0.0
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	32089	31549	540	renamed_GCF_000008685.2	chromosome	32089	31549	540	100.0	3.274e-116
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	35836	34036	1800	renamed_GCF_000008685.2	chromosome	35836	34036	1800	100.0	0.0
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	69562	70123	561	renamed_GCF_000008685.2	chromosome	69565	70126	561	100.0	3.775e-118
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	71197	72607	1410	renamed_GCF_000008685.2	chromosome	71200	72610	1410	100.0	2.56e-308
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	75769	76450	681	renamed_GCF_000008685.2	chromosome	75773	76454	681	100.0	3.584e-147
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	79037	77738	1299	renamed_GCF_000008685.2	chromosome	79009	77710	1299	100.0	8.363e-285
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	79532	80801	1269	renamed_GCF_000008685.2	chromosome	79504	80773	1269	100.0	1.4e-282
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	94633	94246	387	renamed_GCF_000008685.2	chromosome	94605	94218	387	100.0	1.031e-86
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	97894	96970	924	renamed_GCF_000008685.2	chromosome	97866	96942	924	100.0	7.888e-205
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	100255	100777	522	renamed_GCF_000008685.2	chromosome	100227	100749	522	100.0	2.976e-114
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	133869	132498	1371	renamed_GCF_000008685.2	chromosome	133842	132471	1371	100.0	2.422e-302
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	148688	147677	1011	renamed_GCF_000008685.2	chromosome	148659	147648	1011	100.0	5.463e-215
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	152234	153041	807	renamed_GCF_000008685.2	chromosome	152205	153012	807	100.0	9.769e-183
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	156429	153729	2700	renamed_GCF_000008685.2	chromosome	156400	153700	2700	100.0	0.0
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	157655	158090	435	renamed_GCF_000008685.2	chromosome	157626	158061	435	100.0	6.167e-92
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	158656	159373	717	renamed_GCF_000008685.2	chromosome	158627	159344	717	100.0	1.01e-158
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	182914	183409	495	renamed_GCF_000008685.2	chromosome	182885	183380	495	100.0	9.271e-106
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	186977	187223	246	renamed_GCF_000008685.2	chromosome	186948	187194	246	100.0	9.168e-49
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	188266	187852	414	renamed_GCF_000008685.2	chromosome	188237	187823	414	100.0	2.918e-88
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	214645	216478	1833	renamed_GCF_000008685.2	chromosome	215426	217259	1833	100.0	0.0
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	218297	217643	654	renamed_GCF_000008685.2	chromosome	219078	218424	654	100.0	1.052e-147
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	219018	219858	840	renamed_GCF_000008685.2	chromosome	219799	220639	840	100.0	1.641e-182
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	220852	222397	1545	renamed_GCF_000008685.2	chromosome	221741	223178	1545	99.7	1.424e-311
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	224004	223182	822	renamed_GCF_000008685.2	chromosome	224785	223963	822	100.0	3.638e-179
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	236848	236440	408	renamed_GCF_000008685.2	chromosome	237629	237221	408	100.0	2.649e-88
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	237175	236848	327	renamed_GCF_000008685.2	chromosome	237956	237629	327	100.0	8.435e-71
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	238347	237519	828	renamed_GCF_000008685.2	chromosome	239128	238300	828	100.0	9.354e-187
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	412345	413548	1203	renamed_GCF_000008685.2	chromosome	413112	414315	1203	100.0	6.394e-263
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161198.1	7747	3910	3837	renamed_GCF_000008685.2	lp28-3	7728	3891	3837	100.0	0.0
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161198.1	10535	9866	669	renamed_GCF_000008685.2	lp28-3	10516	9847	669	100.0	5.739e-140
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161198.1	16537	17434	897	renamed_GCF_000008685.2	lp28-3	16518	17415	897	100.0	1.518e-201
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161198.1	17426	17993	567	renamed_GCF_000008685.2	lp28-3	17407	17974	567	100.0	1.938e-126
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161193.1	6077	5324	753	renamed_GCF_000008685.2	lp36	6040	5287	753	100.0	7.287e-160
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161193.1	6411	6687	276	renamed_GCF_000008685.2	lp36	6365	6650	276	100.0	1.214e-58
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161193.1	8896	8200	696	renamed_GCF_000008685.2	lp36	8859	8163	696	100.0	1.275e-152
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161193.1	9409	10036	627	renamed_GCF_000008685.2	lp36	9372	9999	627	100.0	1.942e-136
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161193.1	10337	11984	1647	renamed_GCF_000008685.2	lp36	10300	11947	1647	100.0	0.0
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161193.1	12638	13274	636	renamed_GCF_000008685.2	lp36	12601	13237	636	100.0	3.41e-140
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161192.1	5647	6520	873	renamed_GCF_000008685.2	lp54	5645	6518	873	100.0	2.408e-192
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161192.1	6522	7149	627	renamed_GCF_000008685.2	lp54	6520	7147	627	100.0	4.747e-135
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161192.1	7210	8245	1035	renamed_GCF_000008685.2	lp54	7208	8243	1035	100.0	8.138e-232
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161192.1	8267	8447	180	renamed_GCF_000008685.2	lp54	8265	8445	180	100.0	1.452e-33
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161192.1	8443	8869	426	renamed_GCF_000008685.2	lp54	8441	8867	426	100.0	3.21e-89
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161192.1	9458	10280	822	renamed_GCF_000008685.2	lp54	9456	10278	822	100.0	5.801e-174
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161192.1	10289	11180	891	renamed_GCF_000008685.2	lp54	10287	11178	891	99.6	4.629e-188
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161192.1	21088	21628	540	renamed_GCF_000008685.2	lp54	21086	21626	540	100.0	8.011e-115
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161192.1	30095	30635	540	renamed_GCF_000008685.2	lp54	30093	30633	540	100.0	4.969e-120
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161192.1	30711	31782	1071	renamed_GCF_000008685.2	lp54	30709	31780	1071	100.0	2.191e-235
