# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	114	677	+	OHDNIM_00001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51035
contig_1	cds	768	1796	-	OHDNIM_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O54536
contig_1	cds	1784	3250	-	OHDNIM_00003	899.0	0.0	1.0	1.0	0.918	UniRef:UniRef90_UPI0026470F11
contig_1	cds	3396	5189	+	OHDNIM_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C1U6
contig_1	cds	5252	6307	-	OHDNIM_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYA7
contig_1	cds	6310	7398	-	OHDNIM_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51039
contig_1	cds	7459	8316	-	OHDNIM_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51040
contig_1	cds	8428	9198	+	OHDNIM_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51041
contig_1	cds	9203	10207	+	OHDNIM_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I518
contig_1	cds	10204	10578	+	OHDNIM_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51043
contig_1	cds	10582	11421	+	OHDNIM_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51044
contig_1	cds	11422	12162	+	OHDNIM_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7J0V1
contig_1	cds	12155	12754	+	OHDNIM_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C0N2
contig_1	cds	12747	14729	+	OHDNIM_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C0U4
contig_1	cds	14726	15346	-	OHDNIM_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q59190
contig_1	cds	15346	15723	-	OHDNIM_00016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q5W610
contig_1	cds	15996	16805	+	OHDNIM_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51049
contig_1	cds	16808	17788	-	OHDNIM_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C4G5
contig_1	cds	17793	18305	-	OHDNIM_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51051
contig_1	cds	18313	19980	-	OHDNIM_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C4C8
contig_1	cds	20052	21083	-	OHDNIM_00021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C457
contig_1	cds	21058	22101	-	OHDNIM_00022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P70828
contig_1	cds	22146	22739	-	OHDNIM_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P70827
contig_1	cds	22819	23958	+	OHDNIM_00024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C540
contig_1	cds	23965	24696	-	OHDNIM_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51056
contig_1	cds	24697	25623	-	OHDNIM_00026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7J0W5
contig_1	cds	25753	26391	+	OHDNIM_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51058
contig_1	cds	26399	27448	+	OHDNIM_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51059
contig_1	cds	27434	27865	-	OHDNIM_00029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51060
contig_1	cds	27855	28490	-	OHDNIM_00030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51061
contig_1	cds	28492	29472	-	OHDNIM_00031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51062
contig_1	cds	29543	31015	+	OHDNIM_00032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51063
contig_1	cds	31027	31479	+	OHDNIM_00033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51064
