# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	114	677	+	AIHKLI_00001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51035
contig_1	cds	768	1796	-	AIHKLI_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O54536
contig_1	cds	1784	3250	-	AIHKLI_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F46ED
contig_1	cds	3396	5189	+	AIHKLI_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51037
contig_1	cds	5252	6307	-	AIHKLI_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009F216F9
contig_1	cds	6310	7398	-	AIHKLI_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51039
contig_1	cds	7459	8316	-	AIHKLI_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51040
contig_1	cds	8428	9198	+	AIHKLI_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51041
contig_1	cds	9203	10207	+	AIHKLI_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51042
contig_1	cds	10204	10578	+	AIHKLI_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51043
contig_1	cds	10582	11421	+	AIHKLI_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51044
contig_1	cds	11422	12162	+	AIHKLI_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P70830
contig_1	cds	12155	12754	+	AIHKLI_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51046
contig_1	cds	12747	14729	+	AIHKLI_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q45032
contig_1	cds	14726	15346	-	AIHKLI_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q59190
contig_1	cds	15346	15723	-	AIHKLI_00016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q5W610
contig_1	cds	15996	16805	+	AIHKLI_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51049
contig_1	cds	16808	17788	-	AIHKLI_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P70870
contig_1	cds	17793	18305	-	AIHKLI_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51051
contig_1	cds	18313	19980	-	AIHKLI_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C4C8
contig_1	cds	20052	20483	-	AIHKLI_00021	149.0	8.7e-44	0.958	0.979	0.555	UniRef:UniRef90_A0A940B393
contig_1	cds	20446	21084	-	AIHKLI_00022	367.0	7.4e-127	0.991	0.811	0.905	UniRef:UniRef90_UPI000D03CB29
contig_1	cds	21059	22102	-	AIHKLI_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P70828
contig_1	cds	22147	22740	-	AIHKLI_00024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P70827
contig_1	cds	22820	23959	+	AIHKLI_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51055
contig_1	cds	23966	24697	-	AIHKLI_00026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51056
contig_1	cds	24698	25624	-	AIHKLI_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51057
contig_1	cds	25754	26392	+	AIHKLI_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51058
contig_1	cds	26400	27449	+	AIHKLI_00029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51059
contig_1	cds	27435	27866	-	AIHKLI_00030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51060
contig_1	cds	27856	28491	-	AIHKLI_00031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51061
contig_1	cds	28493	29473	-	AIHKLI_00032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51062
contig_1	cds	29544	31016	+	AIHKLI_00033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003845F87
