#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	144368	144556	-	AIHKLI_00141	7.2	9.3		SO:0001217, UniRef:UniRef50_G0AKV4, UniRef:UniRef90_G0AKV4
contig_1	157629	158063	+	AIHKLI_00152	16.9	10.1		RefSeq:WP_010889695.1, SO:0001217, UniParc:UPI0000057387, UniRef:UniRef100_O51178, UniRef:UniRef50_O51178, UniRef:UniRef90_O51178
contig_1	272474	273487	-	AIHKLI_00259	39.1	4.3		RefSeq:WP_010889720.1, SO:0001217, UniParc:UPI00000573ED, UniRef:UniRef100_O51275, UniRef:UniRef50_B7XST3, UniRef:UniRef90_O51275
contig_1	368297	368722	+	AIHKLI_00354	16.5	9.7		SO:0001217, UniParc:UPI0000057451, UniRef:UniRef100_O51335, UniRef:UniRef50_O51335, UniRef:UniRef90_O51335
contig_1	416530	416946	+	AIHKLI_00400	16.3	10.4		RefSeq:WP_002556999.1, SO:0001217, UniParc:UPI000005747C, UniRef:UniRef100_O51365, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
contig_1	443606	443893	-	AIHKLI_00423	11.3	9.9		RefSeq:WP_044283513.1, SO:0001217, UniParc:UPI00052A27E0, UniRef:UniRef100_UPI00052A27E0, UniRef:UniRef50_UPI00052A27E0, UniRef:UniRef90_UPI00052A27E0
contig_1	535017	535439	-	AIHKLI_00524	16.5	10.2		RefSeq:WP_002557113.1, SO:0001217, UniParc:UPI00000574F5, UniRef:UniRef100_O51475, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
contig_1	564026	565519	-	AIHKLI_00553	59.3	6.0		RefSeq:WP_044283522.1, SO:0001217, UniParc:UPI00052A3973, UniRef:UniRef100_UPI00052A3973, UniRef:UniRef50_D6RY37, UniRef:UniRef90_G0ALZ4
contig_1	644609	644977	+	AIHKLI_00622	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
contig_1	662440	662754	-	AIHKLI_00637	11.3	8.7		RefSeq:WP_010889785.1, SO:0001217, UniParc:UPI000005755D, UniRef:UniRef100_O51576, UniRef:UniRef50_O51576, UniRef:UniRef90_O51576
contig_1	690029	690325	+	AIHKLI_00657	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
contig_1	738980	739519	+	AIHKLI_00707	21.1	9.9		RefSeq:WP_002656268.1, SO:0001217, UniParc:UPI00000575A2, UniRef:UniRef100_O51644, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
contig_1	792188	793462	+	AIHKLI_00758	48.7	4.6		RefSeq:WP_010889815.1, SO:0001217, UniParc:UPI000233F626, UniRef:UniRef100_O51690, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
contig_1	814715	815149	-	AIHKLI_00782	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
contig_2	2154	2258	+	AIHKLI_00857	3.9	9.5		SO:0001217, UniRef:UniRef50_UPI001C000447, UniRef:UniRef90_UPI001C000447
contig_2	12359	12802	-	AIHKLI_00868	16.6	6.7		RefSeq:WP_010256673.1, SO:0001217, UniParc:UPI000005685A, UniRef:UniRef100_O50737, UniRef:UniRef50_O50737, UniRef:UniRef90_O50737
contig_2	13207	13545	-	AIHKLI_00870	13.2	4.7		RefSeq:WP_010259656.1, SO:0001217, UniParc:UPI000005685C, UniRef:UniRef100_O50739, UniRef:UniRef50_O50739, UniRef:UniRef90_O50739
contig_2	13558	14391	-	AIHKLI_00871	31.4	6.4		RefSeq:WP_010890292.1, SO:0001217, UniParc:UPI000005685D, UniRef:UniRef100_O50740, UniRef:UniRef50_O50740, UniRef:UniRef90_O50740
