QUERY_ID	QUERY_NAME	QUERY_START	QUERY_END	QUERY_LENGTH	REF_ID	REF_NAME	REF_START	REF_END	REF_LENGTH	IDENTITY	EVALUE
XYZ459H	contig_1	63	627	564	renamed_GCF_000008685.2	chromosome	104	677	564	98.9	4.519e-125
XYZ459H	contig_1	3372	5166	1794	renamed_GCF_000008685.2	chromosome	3418	5188	1794	99.3	0.0
XYZ459H	contig_1	6284	5228	1056	renamed_GCF_000008685.2	chromosome	6306	5250	1056	98.8	1.902e-234
XYZ459H	contig_1	8296	7438	858	renamed_GCF_000008685.2	chromosome	8315	7457	858	99.6	1.438e-195
XYZ459H	contig_1	9182	10187	1005	renamed_GCF_000008685.2	chromosome	9201	10206	1005	99.7	3.77e-218
XYZ459H	contig_1	10183	10558	375	renamed_GCF_000008685.2	chromosome	10202	10577	375	100.0	3.75e-79
XYZ459H	contig_1	10561	11401	840	renamed_GCF_000008685.2	chromosome	10580	11420	840	99.6	3.841e-190
XYZ459H	contig_1	12726	14709	1983	renamed_GCF_000008685.2	chromosome	12745	14728	1983	99.6	0.0
XYZ459H	contig_1	15703	15325	378	renamed_GCF_000008685.2	chromosome	15716	15344	378	99.1	3.937e-79
XYZ459H	contig_1	51246	50484	762	renamed_GCF_000008685.2	chromosome	51251	50489	762	100.0	1.168e-164
XYZ459H	contig_1	53456	52448	1008	renamed_GCF_000008685.2	chromosome	53461	52453	1008	100.0	6.65e-221
XYZ459H	contig_1	56275	55495	780	renamed_GCF_000008685.2	chromosome	56280	55500	780	99.6	1.628e-172
XYZ459H	contig_1	57180	56826	354	renamed_GCF_000008685.2	chromosome	57185	56831	354	98.2	6.554e-78
XYZ459H	contig_1	60033	59094	939	renamed_GCF_000008685.2	chromosome	60039	59100	939	99.3	4.489e-205
XYZ459H	contig_1	60527	60029	498	renamed_GCF_000008685.2	chromosome	60533	60035	498	99.3	3.608e-108
XYZ459H	contig_1	63140	64022	882	renamed_GCF_000008685.2	chromosome	63146	64028	882	99.6	6.762e-191
XYZ459H	contig_1	65284	65746	462	renamed_GCF_000008685.2	chromosome	65290	65752	462	100.0	3.193e-95
XYZ459H	contig_1	69556	70117	561	renamed_GCF_000008685.2	chromosome	69565	70126	561	99.4	8.395e-118
XYZ459H	contig_1	94593	94206	387	renamed_GCF_000008685.2	chromosome	94605	94218	387	100.0	1.031e-86
XYZ459H	contig_1	97854	96930	924	renamed_GCF_000008685.2	chromosome	97866	96942	924	99.6	1.753e-204
XYZ459H	contig_1	98803	100192	1389	renamed_GCF_000008685.2	chromosome	98816	100205	1389	99.7	4.799e-315
XYZ459H	contig_1	101326	100732	594	renamed_GCF_000008685.2	chromosome	101339	100745	594	100.0	6.255e-135
XYZ459H	contig_1	112755	112335	420	renamed_GCF_000008685.2	chromosome	112769	112349	420	97.8	3.541e-87
XYZ459H	contig_1	114793	115495	702	renamed_GCF_000008685.2	chromosome	114806	115508	702	99.1	1.161e-154
XYZ459H	contig_1	118916	118361	555	renamed_GCF_000008685.2	chromosome	118929	118374	555	99.4	3.776e-117
XYZ459H	contig_1	120576	119793	783	renamed_GCF_000008685.2	chromosome	120589	119806	783	100.0	5.024e-169
XYZ459H	contig_1	121809	121086	723	renamed_GCF_000008685.2	chromosome	121823	121100	723	99.1	4.138e-161
XYZ459H	contig_1	152196	153003	807	renamed_GCF_000008685.2	chromosome	152205	153012	807	100.0	9.769e-183
XYZ459H	contig_1	156391	153691	2700	renamed_GCF_000008685.2	chromosome	156400	153700	2700	99.7	0.0
XYZ459H	contig_1	157618	158053	435	renamed_GCF_000008685.2	chromosome	157626	158061	435	99.3	1.372e-91
XYZ459H	contig_1	171089	170711	378	renamed_GCF_000008685.2	chromosome	171097	170719	378	100.0	1.603e-80
XYZ459H	contig_1	173572	171523	2049	renamed_GCF_000008685.2	chromosome	173535	171531	2049	98.9	0.0
XYZ459H	contig_1	175076	174089	987	renamed_GCF_000008685.2	chromosome	174970	174097	987	98.2	1.865e-188
XYZ459H	contig_1	177845	176969	876	renamed_GCF_000008685.2	chromosome	177853	176977	876	100.0	9.427e-195
XYZ459H	contig_1	189851	189290	561	renamed_GCF_000008685.2	chromosome	189859	189298	561	100.0	1.275e-121
XYZ459H	contig_1	190723	191464	741	renamed_GCF_000008685.2	chromosome	190718	191459	741	98.7	8.782e-156
XYZ459H	contig_1	194882	195743	861	renamed_GCF_000008685.2	chromosome	194875	195736	861	98.9	3.489e-186
XYZ459H	contig_1	202585	201058	1527	renamed_GCF_000008685.2	chromosome	202578	201051	1527	96.8	0.0
XYZ459H	contig_1	202856	204095	1239	renamed_GCF_000008685.2	chromosome	202849	204088	1239	100.0	5.514e-262
XYZ459H	contig_1	206535	208086	1551	renamed_GCF_000008685.2	chromosome	206528	208106	1551	99.8	0.0
XYZ459H	contig_1	208626	208089	537	renamed_GCF_000008685.2	chromosome	208581	208083	537	98.7	8.112e-106
XYZ459H	contig_1	245633	246398	765	renamed_GCF_000008685.2	chromosome	245789	246554	765	100.0	7.663e-170
XYZ459H	contig_1	248370	249933	1563	renamed_GCF_000008685.2	chromosome	248505	250089	1563	99.6	0.0
XYZ459H	contig_1	251055	250500	555	renamed_GCF_000008685.2	chromosome	251211	250656	555	100.0	3.12e-119
XYZ459H	contig_1	252277	252883	606	renamed_GCF_000008685.2	chromosome	252433	253039	606	99.5	2.035e-132
XYZ459H	contig_1	254788	255493	705	renamed_GCF_000008685.2	chromosome	254944	255649	705	100.0	7.263e-152
XYZ459H	contig_1	285803	283712	2091	renamed_GCF_000008685.2	chromosome	285962	283868	2091	99.5	0.0
XYZ459H	contig_1	287721	286932	789	renamed_GCF_000008685.2	chromosome	287877	287088	789	98.8	2.148e-162
XYZ459H	contig_1	288790	288025	765	renamed_GCF_000008685.2	chromosome	288946	288181	765	99.6	2.721e-164
XYZ459H	contig_1	289427	288800	627	renamed_GCF_000008685.2	chromosome	289583	288956	627	94.7	5.001e-126
XYZ459H	contig_1	300608	299573	1035	renamed_GCF_000008685.2	chromosome	300764	299729	1035	100.0	3.255e-216
XYZ459H	contig_1	302683	302347	336	renamed_GCF_000008685.2	chromosome	302839	302503	336	99.0	5.906e-68
XYZ459H	contig_1	303584	303176	408	renamed_GCF_000008685.2	chromosome	303740	303332	408	99.2	2.649e-88
XYZ459H	contig_1	305505	304956	549	renamed_GCF_000008685.2	chromosome	305661	305112	549	100.0	9.24e-115
XYZ459H	contig_1	306461	305513	948	renamed_GCF_000008685.2	chromosome	306615	305670	948	99.0	4.292e-207
XYZ459H	contig_1	307160	306467	693	renamed_GCF_000008685.2	chromosome	307317	306624	693	99.5	6.606e-151
XYZ459H	contig_1	308360	307160	1200	renamed_GCF_000008685.2	chromosome	308517	307317	1200	99.7	1.629e-260
XYZ459H	contig_1	318980	318140	840	renamed_GCF_000008685.2	chromosome	319116	318276	840	99.6	1.977e-180
XYZ459H	contig_1	488101	488848	747	renamed_GCF_000008685.2	chromosome	488225	488972	747	99.1	2.05e-164
XYZ459H	contig_1	488858	489371	513	renamed_GCF_000008685.2	chromosome	488982	489495	513	98.8	1.701e-110
XYZ459H	contig_1	489367	489595	228	renamed_GCF_000008685.2	chromosome	489539	489719	228	96.6	1.618e-32
XYZ459H	contig_1	498931	499210	279	renamed_GCF_000008685.2	chromosome	499055	499334	279	100.0	1.411e-57
XYZ459H	contig_1	499216	499579	363	renamed_GCF_000008685.2	chromosome	499340	499703	363	100.0	3.407e-78
XYZ459H	contig_1	499582	500464	882	renamed_GCF_000008685.2	chromosome	499706	500588	882	100.0	1.248e-192
XYZ459H	contig_1	500468	500885	417	renamed_GCF_000008685.2	chromosome	500592	501009	417	100.0	2.778e-89
XYZ459H	contig_1	500887	501088	201	renamed_GCF_000008685.2	chromosome	501014	501212	201	98.4	1.098e-39
XYZ459H	contig_1	501090	501345	255	renamed_GCF_000008685.2	chromosome	501214	501469	255	100.0	1.745e-51
XYZ459H	contig_1	501372	501741	369	renamed_GCF_000008685.2	chromosome	501496	501865	369	99.1	4.571e-76
XYZ459H	contig_1	501755	502061	306	renamed_GCF_000008685.2	chromosome	501879	502185	306	100.0	2.959e-62
XYZ459H	contig_1	502066	502615	549	renamed_GCF_000008685.2	chromosome	502190	502739	549	100.0	1.698e-116
XYZ459H	contig_1	502631	502817	186	renamed_GCF_000008685.2	chromosome	502755	502941	186	100.0	7.664e-41
XYZ459H	contig_1	507689	508724	1035	renamed_GCF_000008685.2	chromosome	507813	508848	1035	99.4	2.25e-220
XYZ459H	contig_1	508745	509117	372	renamed_GCF_000008685.2	chromosome	508869	509241	372	100.0	8.775e-78
XYZ459H	contig_1	509189	510722	1533	renamed_GCF_000008685.2	chromosome	509313	510846	1533	100.0	0.0
XYZ459H	contig_1	542135	542897	762	renamed_GCF_000008685.2	chromosome	542262	543024	762	99.6	1.226e-172
XYZ459H	contig_1	542921	543689	768	renamed_GCF_000008685.2	chromosome	543048	543816	768	100.0	8.433e-178
XYZ459H	contig_1	543704	544478	774	renamed_GCF_000008685.2	chromosome	543831	544605	774	99.6	8.828e-170
XYZ459H	contig_1	544458	547260	2802	renamed_GCF_000008685.2	chromosome	544585	547387	2802	98.3	0.0
XYZ459H	contig_1	557777	557159	618	renamed_GCF_000008685.2	chromosome	558024	557406	618	97.5	7.989e-128
XYZ459H	contig_1	560485	557758	2727	renamed_GCF_000008685.2	chromosome	560732	558005	2727	99.1	0.0
XYZ459H	contig_1	560880	560481	399	renamed_GCF_000008685.2	chromosome	561127	560728	399	93.1	1.493e-76
XYZ459H	contig_1	664761	662928	1833	renamed_GCF_000008685.2	chromosome	665011	663178	1833	99.8	0.0
XYZ459H	contig_1	668267	664757	3510	renamed_GCF_000008685.2	chromosome	668517	665007	3510	99.7	0.0
XYZ459H	contig_1	672961	671515	1446	renamed_GCF_000008685.2	chromosome	673167	671766	1446	98.9	1.087e-306
XYZ459H	contig_1	673090	674527	1437	renamed_GCF_000008685.2	chromosome	673341	674778	1437	100.0	0.0
XYZ459H	contig_1	674783	675998	1215	renamed_GCF_000008685.2	chromosome	675034	676378	1215	99.5	7.027e-264
XYZ459H	contig_1	676216	677605	1389	renamed_GCF_000008685.2	chromosome	676471	677860	1389	100.0	1.442e-302
XYZ459H	contig_1	699698	698132	1566	renamed_GCF_000008685.2	chromosome	699965	698399	1566	100.0	0.0
XYZ459H	contig_1	700657	699784	873	renamed_GCF_000008685.2	chromosome	700924	700051	873	100.0	5.874e-191
XYZ459H	contig_1	700761	701118	357	renamed_GCF_000008685.2	chromosome	701028	701385	357	100.0	2.301e-81
XYZ459H	contig_1	730828	730360	468	renamed_GCF_000008685.2	chromosome	731099	730631	468	98.7	2.169e-100
XYZ459H	contig_1	731522	733532	2010	renamed_GCF_000008685.2	chromosome	731793	733803	2010	99.4	0.0
XYZ459H	contig_1	735078	736413	1335	renamed_GCF_000008685.2	chromosome	735351	736686	1335	99.7	2.962e-285
XYZ459H	contig_1	736938	737439	501	renamed_GCF_000008685.2	chromosome	737211	737712	501	99.3	4.586e-106
XYZ459H	contig_1	737435	738155	720	renamed_GCF_000008685.2	chromosome	737708	738428	720	99.5	4.764e-159
XYZ459H	contig_1	749758	750517	759	renamed_GCF_000008685.2	chromosome	750030	750789	759	99.6	2.476e-164
XYZ459H	contig_1	751897	752947	1050	renamed_GCF_000008685.2	chromosome	752169	753219	1050	100.0	6.109e-229
XYZ459H	contig_1	753795	754278	483	renamed_GCF_000008685.2	chromosome	754067	754550	483	100.0	1.405e-107
XYZ459H	contig_1	756081	757398	1317	renamed_GCF_000008685.2	chromosome	756353	757670	1317	99.5	2.871e-291
XYZ459H	contig_1	816941	816050	891	renamed_GCF_000008685.2	chromosome	817160	816311	891	99.6	1.029e-187
XYZ459H	contig_1	817761	818292	531	renamed_GCF_000008685.2	chromosome	818017	818548	531	100.0	1.403e-115
XYZ459H	contig_1	818665	818986	321	renamed_GCF_000008685.2	chromosome	819035	819242	321	97.0	1.267e-41
XYZ459H	contig_1	820350	820932	582	renamed_GCF_000008685.2	chromosome	820606	821188	582	100.0	9.143e-129
XYZ459H	contig_1	822087	822438	351	renamed_GCF_000008685.2	chromosome	822343	822694	351	99.1	1.534e-76
XYZ459H	contig_1	822553	822847	294	renamed_GCF_000008685.2	chromosome	822809	823103	294	100.0	1.207e-61
XYZ459H	contig_1	823559	824126	567	renamed_GCF_000008685.2	chromosome	823815	824382	567	99.4	6.307e-122
XYZ459H	contig_1	827374	828856	1482	renamed_GCF_000008685.2	chromosome	827630	829112	1482	98.9	0.0
XYZ459H	contig_1	830685	830061	624	renamed_GCF_000008685.2	chromosome	830941	830317	624	99.5	5.702e-141
XYZ459H	contig_1	863358	864765	1407	renamed_GCF_000008685.2	chromosome	863635	865042	1407	98.7	8.36e-312
XYZ459H	contig_1	865638	866181	543	renamed_GCF_000008685.2	chromosome	865915	866458	543	98.8	6.309e-118
XYZ459H	contig_1	866216	866417	201	renamed_GCF_000008685.2	chromosome	866493	866694	201	100.0	2.206e-40
XYZ459H	contig_1	867837	867465	372	renamed_GCF_000008685.2	chromosome	868114	867742	372	99.1	1.771e-78
XYZ459H	contig_1	869237	868454	783	renamed_GCF_000008685.2	chromosome	869380	868732	783	98.6	2.119e-144
XYZ459H	contig_1	892850	896291	3441	renamed_GCF_000008685.2	chromosome	893128	896569	3441	98.2	0.0
XYZ459H	contig_1	897417	896817	600	renamed_GCF_000008685.2	chromosome	897695	897095	600	99.4	6.881e-135
XYZ459H	contig_1	899219	900452	1233	renamed_GCF_000008685.2	chromosome	899498	900731	1233	99.5	8.235e-274
XYZ459H	contig_1	901554	902979	1425	renamed_GCF_000008685.2	chromosome	901833	903258	1425	99.1	7.174e-308
XYZ459H	contig_3	19786	20683	897	renamed_GCF_000008685.2	lp28-3	16518	17415	897	97.9	9.029e-199
XYZ459H	contig_3	21214	21970	756	renamed_GCF_000008685.2	lp28-3	17946	18702	756	99.6	4.353e-166
XYZ459H	contig_3	24737	25487	750	renamed_GCF_000008685.2	lp28-3	21469	22219	750	99.5	3.127e-160
XYZ459H	contig_3	29732	28769	963	renamed_GCF_000008685.2	lp28-3	26371	25432	963	90.6	1.699e-185
XYZ459H	contig_4	843	51	792	renamed_GCF_000008685.2	lp54	48267	47475	792	98.8	2.603e-169
XYZ459H	contig_4	10798	11554	756	renamed_GCF_000008685.2	lp54	47228	46472	756	98.0	1.408e-161
XYZ459H	contig_4	13196	14426	1230	renamed_GCF_000008685.2	lp54	45947	44711	1230	98.7	4.376e-263
XYZ459H	contig_4	15616	16525	909	renamed_GCF_000008685.2	lp54	43532	42623	909	99.6	5.38e-198
XYZ459H	contig_4	17129	17753	624	renamed_GCF_000008685.2	lp54	42019	41395	624	99.5	1.532e-138
XYZ459H	contig_4	19036	19276	240	renamed_GCF_000008685.2	lp54	40112	39872	240	100.0	3.722e-49
XYZ459H	contig_5	27483	27912	429	renamed_GCF_000008685.2	cp32-3	17802	18249	429	78.6	3.22e-73
XYZ459H	contig_6	173	938	765	renamed_GCF_000008685.2	lp28-2	29618	28853	765	100.0	1.703e-169
XYZ459H	contig_6	2679	1851	828	renamed_GCF_000008685.2	lp28-2	27112	27940	828	97.8	2.167e-177
XYZ459H	contig_6	24383	23810	573	renamed_GCF_000008685.2	lp28-2	5377	5950	573	97.8	4.31e-127
XYZ459H	contig_6	25704	26169	465	renamed_GCF_000008685.2	lp28-3	27445	26977	465	97.7	9.953e-92
XYZ459H	contig_6	28698	27768	930	renamed_GCF_000008685.2	lp28-2	1046	1928	930	97.9	7.053e-190
XYZ459H	contig_7	12407	13511	1104	renamed_GCF_000008685.2	lp28-4	10814	11927	1104	98.3	1.21e-247
XYZ459H	contig_7	14037	14790	753	renamed_GCF_000008685.2	lp28-4	12453	13206	753	100.0	4.561e-165
XYZ459H	contig_8	23481	23955	474	renamed_GCF_000008685.2	lp54	5140	4666	474	98.7	2.628e-99
XYZ459H	contig_8	25728	26577	849	renamed_GCF_000008685.2	lp54	2893	2044	849	100.0	5.332e-188
XYZ459H	contig_8	27971	27485	486	renamed_GCF_000008685.2	lp28-3	28197	27624	486	48.4	2.052e-45
XYZ459H	contig_9	6853	7090	237	renamed_GCF_000008685.2	cp32-7	8725	8962	237	79.4	8.093e-41
XYZ459H	contig_9	9950	10496	546	renamed_GCF_000008685.2	cp32-7	11927	12473	546	82.8	8.187e-99
XYZ459H	contig_11	17450	16586	864	renamed_GCF_000008685.2	lp25	6897	7761	864	99.3	1.905e-193
