assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	query_coverage_percent
UMA2_scaffold	contig_1_RagTag	905354	80a_chromosome_ParA_2	chromosome	80a	905354	380	100.0	1139	379	[(1, 380)]	[(536076, 537215)]	[(1, 380)]	0.1258071428413637
UMA2_scaffold	contig_1_RagTag	905354	B379_chromosome_ParA_2	chromosome	B379	905354	380	98.94736842105263	1139	379	[(1, 380)]	[(536076, 537215)]	[(1, 380)]	0.1258071428413637
UMA2_scaffold	contig_1_RagTag	905354	NE_5261_chromosome_ParA_2	chromosome	NE_5261	905354	380	98.94736842105263	1139	379	[(1, 380)]	[(536076, 537215)]	[(1, 380)]	0.1258071428413637
UMA2_scaffold	contig_1_RagTag	905354	B500_chromosome_ParA_2	chromosome	B500	905354	380	98.68421052631578	1139	379	[(1, 380)]	[(536076, 537215)]	[(1, 380)]	0.1258071428413637
UMA2_scaffold	contig_1_RagTag	905354	RS04200_WI91-23_WI91-23_lp56_ParA_X	lp56	RS04200	905354	380	98.42105263157895	1139	379	[(1, 380)]	[(536076, 537215)]	[(1, 380)]	0.1258071428413637
UMA2_scaffold	contig_10_RagTag	34934	RS04755_29805_29805_lp28-3_ParA_X	lp28-3	RS04755	34934	251	99.60159362549801	752	250	[(1, 251)]	[(24965, 25717)]	[(1, 251)]	2.1526306749871185
UMA2_scaffold	contig_10_RagTag	34934	H28_B31_lp28-3_ParA_X	lp28-3	H28	34934	251	99.20318725099602	752	250	[(1, 251)]	[(24965, 25717)]	[(1, 251)]	2.1526306749871185
UMA2_scaffold	contig_10_RagTag	34934	RS06760_Bol26_Bol26_lp28-3_ParA_X	lp28-3	RS06760	34934	251	97.60956175298804	752	250	[(1, 251)]	[(24965, 25717)]	[(1, 251)]	2.1526306749871185
UMA2_scaffold	contig_10_RagTag	34934	RS07610_JD1_JD1_lp28-6_ParA_X	lp28-6	RS07610	34934	251	72.11155378486056	752	250	[(1, 251)]	[(24965, 25717)]	[(1, 251)]	2.1526306749871185
UMA2_scaffold	contig_10_RagTag	34934	RS06425_B331_B331_lp28_6_ParA_X	lp28-6	RS06425	34934	251	71.71314741035857	752	250	[(1, 251)]	[(24965, 25717)]	[(1, 251)]	2.1526306749871185
UMA2_scaffold	contig_11_RagTag	28651	I21_B31_lp28-4_ParA_X	lp28-4	I21	28651	250	100.0	749	249	[(1, 250)]	[(15000, 15749)]	[(1, 250)]	2.614219398973858
UMA2_scaffold	contig_11_RagTag	28651	RS05970_CA-11.2A_CA-11.2A_lp36-28-4_ParA_X	lp36-28-4	RS05970	28651	250	99.2	749	249	[(1, 250)]	[(15000, 15749)]	[(1, 250)]	2.614219398973858
UMA2_scaffold	contig_11_RagTag	28651	RS05930_ZS7_ZS7_lp28-4_ParA_X	lp28-4	RS05930	28651	250	98.8	749	249	[(1, 250)]	[(15000, 15749)]	[(1, 250)]	2.614219398973858
UMA2_scaffold	contig_12_RagTag	23880	RS01665_B31_NRZ_p_lp28-1_ParA_X	lp28-1	RS01665	23880	249	100.0	746	248	[(1, 249)]	[(12711, 13457)]	[(1, 249)]	3.123953098827471
UMA2_scaffold	contig_12_RagTag	23880	RS04755_29805_29805_lp28-3_ParA_X	lp28-3	RS04755	23880	251	70.91633466135458	746	250	[(1, 251)]	[(12711, 13457)]	[(1, 251)]	3.123953098827471
UMA2_scaffold	contig_12_RagTag	23880	H28_B31_lp28-3_ParA_X	lp28-3	H28	23880	251	70.5179282868526	746	250	[(1, 251)]	[(12711, 13457)]	[(1, 251)]	3.123953098827471
UMA2_scaffold	contig_12_RagTag	23880	RS06760_Bol26_Bol26_lp28-3_ParA_X	lp28-3	RS06760	23880	251	70.91633466135458	746	250	[(1, 251)]	[(12711, 13457)]	[(1, 251)]	3.123953098827471
UMA2_scaffold	contig_13_RagTag	34306	RS06425_B331_B331_lp28_6_ParA_X	lp28-6	RS06425	34306	251	100.0	752	250	[(1, 251)]	[(6374, 7126)]	[(1, 251)]	2.192036378476068
UMA2_scaffold	contig_13_RagTag	34306	RS07610_JD1_JD1_lp28-6_ParA_X	lp28-6	RS07610	34306	251	99.60159362549801	752	250	[(1, 251)]	[(6374, 7126)]	[(1, 251)]	2.192036378476068
UMA2_scaffold	contig_13_RagTag	34306	RS04755_29805_29805_lp28-3_ParA_X	lp28-3	RS04755	34306	251	71.71314741035857	752	250	[(1, 251)]	[(6374, 7126)]	[(1, 251)]	2.192036378476068
UMA2_scaffold	contig_13_RagTag	34306	H28_B31_lp28-3_ParA_X	lp28-3	H28	34306	251	71.31474103585657	752	250	[(1, 251)]	[(6374, 7126)]	[(1, 251)]	2.192036378476068
UMA2_scaffold	contig_13_RagTag	34306	RS06760_Bol26_Bol26_lp28-3_ParA_X	lp28-3	RS06760	34306	251	71.31474103585657	752	250	[(1, 251)]	[(6374, 7126)]	[(1, 251)]	2.192036378476068
UMA2_scaffold	contig_14_RagTag	11432	RS210_MM1_plsm_lp28-8_ParA_X	lp28-8	RS210	11432	271	99.63099630996311	812	270	[(1, 271)]	[(2885, 3697)]	[(1, 271)]	7.102869139258222
UMA2_scaffold	contig_14_RagTag	11432	CA_28_91_lp28-8_ParA_X	lp28-8	CA	11432	271	85.23985239852398	812	270	[(1, 271)]	[(2885, 3697)]	[(1, 271)]	7.102869139258222
UMA2_scaffold	contig_15_RagTag	28871	RS01335_MM1_plsm_lp36_ParA_X	lp36	RS01335	28871	249	100.0	728	242	[(1, 243)]	[(18827, 19555)]	[(1, 243)]	2.521561428422985
UMA2_scaffold	contig_15_RagTag	28871	K21_B31_lp36_ParA_X	lp36	K21	28871	249	99.58847736625515	728	242	[(1, 243)]	[(18827, 19555)]	[(1, 243)]	2.521561428422985
UMA2_scaffold	contig_15_RagTag	28871	RS06330_29805_29805_lp36_ParA_X	lp36	RS06330	28871	249	94.23868312757202	728	242	[(1, 243)]	[(18827, 19555)]	[(1, 243)]	2.521561428422985
UMA2_scaffold	contig_16_RagTag	43616	J17_B31_lp38_ParA_X	lp38	J17	43616	245	100.0	734	244	[(1, 245)]	[(15230, 15964)]	[(1, 245)]	1.682868672046955
UMA2_scaffold	contig_16_RagTag	43616	RS04825_29805_29805_lp38_ParA_X	lp38	RS04825	43616	245	98.77551020408163	734	244	[(1, 245)]	[(15230, 15964)]	[(1, 245)]	1.682868672046955
UMA2_scaffold	contig_16_RagTag	43616	RS05780_N40_N40_lp38_ParA_X	lp38	RS05780	43616	245	98.36734693877551	734	244	[(1, 245)]	[(15230, 15964)]	[(1, 245)]	1.682868672046955
UMA2_scaffold	contig_16_RagTag	43616	RS06690_B331_B331_lp38_ParA_X	lp38	RS06690	43616	245	96.73469387755102	734	244	[(1, 245)]	[(15230, 15964)]	[(1, 245)]	1.682868672046955
UMA2_scaffold	contig_16_RagTag	43616	RS07790_JD1_JD1_lp38_ParA_X	lp38	RS07790	43616	245	91.83673469387756	734	244	[(1, 245)]	[(15230, 15964)]	[(1, 245)]	1.682868672046955
UMA2_scaffold	contig_17_RagTag	109332	A20_B31_lp54_ParA_X	lp54	A20	109332	250	99.6	1498	249	[(1, 250)]	[(13589, 14338), (94995, 95744)]	[(1, 250), (1, 250)]	1.3701386602275636
UMA2_scaffold	contig_2_RagTag	25732	80a_cp26_ParA_1	cp26	80a	25732	253	100.0	758	252	[(1, 253)]	[(18232, 18990)]	[(1, 253)]	2.945748484377429
UMA2_scaffold	contig_2_RagTag	25732	N40_cp26_ParA_1	cp26	N40	25732	253	98.81422924901186	758	252	[(1, 253)]	[(18232, 18990)]	[(1, 253)]	2.945748484377429
UMA2_scaffold	contig_2_RagTag	25732	RS06135_N40_N40_cp26_ParA_X	cp26	RS06135	25732	253	98.41897233201581	758	252	[(1, 253)]	[(18232, 18990)]	[(1, 253)]	2.945748484377429
UMA2_scaffold	contig_2_RagTag	25732	NE_5261_cp26_ParA_1	cp26	NE_5261	25732	253	98.81422924901186	758	252	[(1, 253)]	[(18232, 18990)]	[(1, 253)]	2.945748484377429
UMA2_scaffold	contig_2_RagTag	25732	RS05220_29805_29805_cp26_ParA_X	cp26	RS05220	25732	253	98.02371541501977	758	252	[(1, 253)]	[(18232, 18990)]	[(1, 253)]	2.945748484377429
UMA2_scaffold	contig_3_RagTag	13165	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	13165	249	99.59839357429718	746	248	[(1, 249)]	[(4536, 5282)]	[(1, 249)]	5.6665400683630835
UMA2_scaffold	contig_3_RagTag	13165	M32_B31_cp32-6_ParA_X	cp32-6	M32	13165	249	99.19678714859438	746	248	[(1, 249)]	[(4536, 5282)]	[(1, 249)]	5.6665400683630835
