QUERY_ID	QUERY_NAME	QUERY_START	QUERY_END	QUERY_LENGTH	REF_ID	REF_NAME	REF_START	REF_END	REF_LENGTH	IDENTITY	EVALUE
B418P	contig_1	21973	20929	1044	renamed_GCF_000008685.2	chromosome	22101	21057	1044	100.0	6.693e-227
B418P	contig_1	24568	23836	732	renamed_GCF_000008685.2	chromosome	24696	23964	732	100.0	2.844e-158
B418P	contig_1	25624	26263	639	renamed_GCF_000008685.2	chromosome	25752	26391	639	100.0	1.211e-143
B418P	contig_1	28362	27726	636	renamed_GCF_000008685.2	chromosome	28490	27854	636	98.5	2.037e-137
B418P	contig_1	30892	31351	459	renamed_GCF_000008685.2	chromosome	31026	31479	459	99.3	5.582e-97
B418P	contig_1	35708	33908	1800	renamed_GCF_000008685.2	chromosome	35836	34036	1800	99.6	0.0
B418P	contig_1	39697	40549	852	renamed_GCF_000008685.2	chromosome	39825	40677	852	99.2	2.515e-188
B418P	contig_1	42753	42351	402	renamed_GCF_000008685.2	chromosome	42881	42479	402	100.0	2.405e-88
B418P	contig_1	45226	42778	2448	renamed_GCF_000008685.2	chromosome	45354	42906	2448	99.3	0.0
B418P	contig_1	80843	81269	426	renamed_GCF_000008685.2	chromosome	80982	81408	426	98.5	2.913e-90
B418P	contig_1	83781	82830	951	renamed_GCF_000008685.2	chromosome	83920	82969	951	99.3	8.301e-209
B418P	contig_1	87223	86788	435	renamed_GCF_000008685.2	chromosome	87360	86925	435	100.0	2.772e-92
B418P	contig_1	90978	89673	1305	renamed_GCF_000008685.2	chromosome	91115	89810	1305	100.0	2.863e-289
B418P	contig_1	93895	93295	600	renamed_GCF_000008685.2	chromosome	94032	93432	600	100.0	1.47e-126
B418P	contig_1	96816	94473	2343	renamed_GCF_000008685.2	chromosome	96953	94610	2343	99.1	0.0
B418P	contig_1	98678	100067	1389	renamed_GCF_000008685.2	chromosome	98816	100205	1389	99.5	2.368e-314
B418P	contig_1	102811	101386	1425	renamed_GCF_000008685.2	chromosome	102949	101524	1425	100.0	1.009e-312
B418P	contig_1	114466	112771	1695	renamed_GCF_000008685.2	chromosome	114603	112908	1695	100.0	0.0
B418P	contig_1	245997	247503	1506	renamed_GCF_000008685.2	chromosome	246596	248102	1506	100.0	0.0
B418P	contig_1	250071	249576	495	renamed_GCF_000008685.2	chromosome	250670	250175	495	100.0	5.051e-104
B418P	contig_1	251638	250612	1026	renamed_GCF_000008685.2	chromosome	252237	251211	1026	99.1	3.003e-224
B418P	contig_1	254345	255050	705	renamed_GCF_000008685.2	chromosome	254944	255649	705	100.0	7.263e-152
B418P	contig_1	275887	274633	1254	renamed_GCF_000008685.2	chromosome	276496	275242	1254	99.5	1.215e-281
B418P	contig_1	277950	276480	1470	renamed_GCF_000008685.2	chromosome	278559	277089	1470	99.7	1.976e-321
B418P	contig_1	278449	277927	522	renamed_GCF_000008685.2	chromosome	279058	278536	522	100.0	3.966e-111
