# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	99	716	+	HOFFII_00001	395.0	7.5e-139	1.0	0.932	0.971	UniRef:UniRef90_UPI001E399208
contig_1	cds	713	811	+	HOFFII_00002	-	-	-	-	-	-
contig_1	cds	804	1091	+	HOFFII_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U4DIN4
contig_1	cds	1357	5181	-	HOFFII_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U4DIS9
contig_1	cds	5394	6194	-	HOFFII_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U4DIR1
contig_1	cds	7242	7976	-	HOFFII_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U4DIT6
contig_1	cds	7978	8913	-	HOFFII_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U3YB22
contig_1	cds	9018	9212	-	HOFFII_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U3YAZ8
contig_1	cds	9209	9808	-	HOFFII_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U4DIS7
contig_1	cds	9833	10570	-	HOFFII_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U3YAZ9
contig_1	cds	10546	11115	-	HOFFII_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U3YAZ6
contig_1	cds	11112	12215	-	HOFFII_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U3YAZ1
contig_1	cds	12409	13542	-	HOFFII_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U3YAZ4
contig_1	cds	16658	18532	+	HOFFII_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U3YB04
contig_1	cds	18551	19906	+	HOFFII_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U3YB07
contig_1	cds	20445	21581	-	HOFFII_00016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q09GR9
contig_1	cds	21861	22859	-	HOFFII_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_G5IXI1
contig_1	cds	23141	23905	-	HOFFII_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U3YB08
contig_1	cds	24461	25885	-	HOFFII_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C4D0B
contig_1	cds	25937	26920	-	HOFFII_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F2DE1
contig_1	cds	26988	28220	-	HOFFII_00021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000BC30643
contig_1	cds	28399	30015	+	HOFFII_00022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000BC3499C
contig_1	cds	30024	30623	+	HOFFII_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I7Q7
contig_1	cds	30592	31137	+	HOFFII_00024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001956A46
contig_1	cds	31147	34587	-	HOFFII_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000BC34D4A
contig_1	cds	34542	37394	-	HOFFII_00026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C4F50
contig_1	cds	37398	39404	-	HOFFII_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F35F2
contig_1	cds	39537	41249	+	HOFFII_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F35F3
contig_1	cds	41272	43491	+	HOFFII_00029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F3ADD
contig_1	cds	43506	46634	+	HOFFII_00030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000BC2EADE
contig_1	cds	46628	47452	+	HOFFII_00031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51772
contig_1	cds	47469	48404	-	HOFFII_00032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B377A
contig_1	cds	48438	51290	-	HOFFII_00033	1558.0	0.0	1.001	1.0	0.928	UniRef:UniRef90_A0A7I6GX52
contig_1	cds	51271	52512	-	HOFFII_00034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B377C
contig_1	cds	52587	55133	+	HOFFII_00035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51768
contig_1	cds	55136	57607	+	HOFFII_00036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B2C97
contig_1	cds	57696	58211	+	HOFFII_00037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B2C96
contig_1	cds	58204	58986	+	HOFFII_00038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F48EC
contig_1	cds	58979	59524	-	HOFFII_00039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A826GQU8
contig_1	cds	59605	59976	+	HOFFII_00040	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B377D
contig_1	cds	60118	61038	-	HOFFII_00041	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F2E8A
contig_1	cds	61025	61225	-	HOFFII_00042	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51760
contig_1	cds	61261	61803	-	HOFFII_00043	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EXI8
contig_1	cds	61800	62666	-	HOFFII_00044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I5P6
contig_1	cds	62677	64083	-	HOFFII_00045	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51757
contig_1	cds	64073	65020	-	HOFFII_00046	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51756
contig_1	cds	64989	65936	-	HOFFII_00047	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000BC2C7CB
