QUERY_ID	QUERY_NAME	QUERY_START	QUERY_END	QUERY_LENGTH	REF_ID	REF_NAME	REF_START	REF_END	REF_LENGTH	IDENTITY	EVALUE
UCT109H	contig_1	22819	23959	1140	renamed_GCF_000008685.2	chromosome	22818	23958	1140	100.0	2.624e-262
UCT109H	contig_1	24697	23965	732	renamed_GCF_000008685.2	chromosome	24696	23964	732	100.0	2.844e-158
UCT109H	contig_1	25753	26392	639	renamed_GCF_000008685.2	chromosome	25752	26391	639	100.0	1.211e-143
UCT109H	contig_1	27866	27434	432	renamed_GCF_000008685.2	chromosome	27865	27433	432	100.0	2.641e-92
UCT109H	contig_1	29473	28492	981	renamed_GCF_000008685.2	chromosome	29472	28491	981	100.0	8.047e-223
UCT109H	contig_1	31027	31480	453	renamed_GCF_000008685.2	chromosome	31026	31479	453	100.0	2.279e-97
UCT109H	contig_1	34038	32157	1881	renamed_GCF_000008685.2	chromosome	34037	32156	1881	100.0	0.0
UCT109H	contig_1	36610	35857	753	renamed_GCF_000008685.2	chromosome	36609	35856	753	100.0	1.343e-161
UCT109H	contig_1	39826	40678	852	renamed_GCF_000008685.2	chromosome	39825	40677	852	100.0	1.031e-189
UCT109H	contig_1	42484	41443	1041	renamed_GCF_000008685.2	chromosome	42483	41442	1041	100.0	8.938e-232
UCT109H	contig_1	72647	73493	846	renamed_GCF_000008685.2	chromosome	72646	73492	846	100.0	5.813e-178
UCT109H	contig_1	76450	77701	1251	renamed_GCF_000008685.2	chromosome	76450	77701	1251	100.0	1.724e-268
UCT109H	contig_1	79352	79001	351	renamed_GCF_000008685.2	chromosome	79322	79001	351	100.0	3.732e-67
UCT109H	contig_1	81404	82940	1536	renamed_GCF_000008685.2	chromosome	81404	82940	1536	100.0	0.0
UCT109H	contig_1	85720	84040	1680	renamed_GCF_000008685.2	chromosome	85720	84040	1680	100.0	0.0
UCT109H	contig_1	86854	85879	975	renamed_GCF_000008685.2	chromosome	86854	85879	975	100.0	4.354e-220
UCT109H	contig_1	91115	89810	1305	renamed_GCF_000008685.2	chromosome	91115	89810	1305	100.0	2.863e-289
UCT109H	contig_1	93423	92877	546	renamed_GCF_000008685.2	chromosome	93423	92877	546	100.0	2.704e-119
UCT109H	contig_1	94605	94218	387	renamed_GCF_000008685.2	chromosome	94605	94218	387	100.0	1.031e-86
UCT109H	contig_1	97866	96942	924	renamed_GCF_000008685.2	chromosome	97866	96942	924	100.0	7.888e-205
UCT109H	contig_1	98816	100205	1389	renamed_GCF_000008685.2	chromosome	98816	100205	1389	100.0	9.726e-316
UCT109H	contig_1	101339	100745	594	renamed_GCF_000008685.2	chromosome	101339	100745	594	100.0	6.255e-135
UCT109H	contig_1	103771	103015	756	renamed_GCF_000008685.2	chromosome	103771	103015	756	100.0	4.353e-166
UCT109H	contig_1	105846	105417	429	renamed_GCF_000008685.2	chromosome	105846	105417	429	100.0	3.057e-90
UCT109H	contig_1	108170	106973	1197	renamed_GCF_000008685.2	chromosome	108170	106973	1197	100.0	8.414e-259
UCT109H	contig_1	111042	109674	1368	renamed_GCF_000008685.2	chromosome	111042	109674	1368	100.0	1.976e-295
UCT109H	contig_1	111875	111584	291	renamed_GCF_000008685.2	chromosome	111875	111584	291	100.0	1.894e-64
UCT109H	contig_1	112769	112349	420	renamed_GCF_000008685.2	chromosome	112769	112349	420	100.0	6.488e-89
UCT109H	contig_1	186950	187196	246	renamed_GCF_000008685.2	chromosome	186948	187194	246	100.0	9.168e-49
UCT109H	contig_1	188496	188235	261	renamed_GCF_000008685.2	chromosome	188494	188233	261	100.0	7.054e-54
UCT109H	contig_1	201052	199966	1086	renamed_GCF_000008685.2	chromosome	201050	199964	1086	100.0	2.679e-244
UCT109H	contig_1	202851	204090	1239	renamed_GCF_000008685.2	chromosome	202849	204088	1239	100.0	5.514e-262
UCT109H	contig_1	205074	206046	972	renamed_GCF_000008685.2	chromosome	205174	206044	972	99.6	3.289e-188
UCT109H	contig_1	206530	208108	1578	renamed_GCF_000008685.2	chromosome	206528	208106	1578	100.0	0.0
UCT109H	contig_1	211302	212070	768	renamed_GCF_000008685.2	chromosome	211300	212068	768	100.0	8.822e-169
