# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	83	646	+	MBDBPK_00001	353.0	7.8e-123	1.011	0.984	0.958	UniRef:UniRef90_O51035
contig_1	cds	762	1790	-	MBDBPK_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BD
contig_1	cds	1778	3244	-	MBDBPK_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BC
contig_1	cds	3390	5183	+	MBDBPK_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BB
contig_1	cds	5246	6301	-	MBDBPK_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYA7
contig_1	cds	6304	7392	-	MBDBPK_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BA
contig_1	cds	7453	8310	-	MBDBPK_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38B9
contig_1	cds	8422	9192	+	MBDBPK_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51041
contig_1	cds	9197	10201	+	MBDBPK_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3777
contig_1	cds	10198	10572	+	MBDBPK_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I8A4
contig_1	cds	10576	11415	+	MBDBPK_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51044
contig_1	cds	11416	12156	+	MBDBPK_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3775
contig_1	cds	12149	12748	+	MBDBPK_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3774
contig_1	cds	12741	14723	+	MBDBPK_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3773
contig_1	cds	14720	15340	-	MBDBPK_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q59190
contig_1	cds	15340	15717	-	MBDBPK_00016	238.0	2.4e-79	1.0	1.0	0.992	UniRef:UniRef90_Q5W610
contig_1	cds	15990	16799	+	MBDBPK_00017	478.0	5.5e-169	0.996	0.822	0.951	UniRef:UniRef90_Q0SPE7
contig_1	cds	16802	17782	-	MBDBPK_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P70870
contig_1	cds	17787	18299	-	MBDBPK_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B376F
contig_1	cds	18307	19974	-	MBDBPK_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P70826
contig_1	cds	20105	20920	-	MBDBPK_00021	428.0	3.3e-150	0.863	0.903	0.932	UniRef:UniRef90_UPI000D03CB29
contig_1	cds	20895	21938	-	MBDBPK_00022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D022771
contig_1	cds	21983	22576	-	MBDBPK_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I676
contig_1	cds	22656	23795	+	MBDBPK_00024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B376B
contig_1	cds	23802	24533	-	MBDBPK_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51056
contig_1	cds	24534	25460	-	MBDBPK_00026	583.0	4.9e-210	1.0	1.0	0.984	UniRef:UniRef90_O51057
contig_1	cds	25590	26228	+	MBDBPK_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8F0H4
contig_1	cds	26236	27285	+	MBDBPK_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51059
contig_1	cds	27271	27702	-	MBDBPK_00029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51060
contig_1	cds	27692	28327	-	MBDBPK_00030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3613
contig_1	cds	28329	29309	-	MBDBPK_00031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3612
contig_1	cds	29381	30862	+	MBDBPK_00032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3611
contig_1	cds	30868	31326	+	MBDBPK_00033	275.0	2.7e-93	0.987	1.0	0.967	UniRef:UniRef90_O51064
contig_1	cds	31397	31936	-	MBDBPK_00034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7BSC0
contig_1	cds	32004	33884	-	MBDBPK_00035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51066
contig_1	cds	33884	35683	-	MBDBPK_00036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B360F
contig_1	cds	35704	36456	-	MBDBPK_00037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B360E
contig_1	cds	36453	37967	-	MBDBPK_00038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B360D
contig_1	cds	37980	39482	-	MBDBPK_00039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B360C
