# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
NZ_CP019916.1	cds	114	677	+	APMGPK_00001		Uncharacterized protein BB_0001	RefSeq:WP_020948668.1, SO:0001217, UniParc:UPI00016B30FB, UniRef:UniRef100_O51035, UniRef:UniRef50_O51035, UniRef:UniRef90_O51035
NZ_CP019916.1	cds	768	1796	-	APMGPK_00002		Glycoside hydrolase family 3 N-terminal domain-containing protein	RefSeq:WP_002658389.1, SO:0001217, UniParc:UPI00000572EF, UniRef:UniRef100_O54536, UniRef:UniRef50_B5RKT0, UniRef:UniRef90_O54536
NZ_CP019916.1	cds	1784	3250	-	APMGPK_00003		UTP--glucose-1-phosphate uridylyltransferase	RefSeq:WP_002665530.1, SO:0001217, UniParc:UPI00017F46ED, UniRef:UniRef100_UPI00017F46ED, UniRef:UniRef50_A0A0H3C280, UniRef:UniRef90_A0A0H3C280
NZ_CP019916.1	cds	3396	5189	+	APMGPK_00004	manB	Phosphomannomutase	COG:COG1109, COG:G, RefSeq:WP_020948671.1, SO:0001217, UniParc:UPI00000572F1, UniRef:UniRef100_O51037, UniRef:UniRef50_B5RKT2, UniRef:UniRef90_O51892
NZ_CP019916.1	cds	5252	6307	-	APMGPK_00005	trpS	tryptophan--tRNA ligase	COG:COG0180, COG:J, EC:6.1.1.2, GO:0004830, GO:0005524, GO:0005737, GO:0006436, RefSeq:WP_083013122.1, SO:0001217, UniParc:UPI0009F216F9, UniRef:UniRef100_UPI0009F216F9, UniRef:UniRef50_O51038, UniRef:UniRef90_O51038
NZ_CP019916.1	cds	6310	7398	-	APMGPK_00006	perM	Putative transport protein BB_0006	COG:COG0628, COG:R, GO:0005886, RefSeq:WP_002658381.1, SO:0001217, UniParc:UPI00016B30F7, UniRef:UniRef100_O51039, UniRef:UniRef50_O51039, UniRef:UniRef90_O51039
NZ_CP019916.1	cds	7459	8316	-	APMGPK_00007		Uncharacterized protein BB_0007	RefSeq:WP_002658378.1, SO:0001217, UniParc:UPI00000572F4, UniRef:UniRef100_O51040, UniRef:UniRef50_O51040, UniRef:UniRef90_O51040
NZ_CP019916.1	cds	8428	9198	+	APMGPK_00008	cdaA	diadenylate cyclase CdaA	COG:COG1624, COG:T, EC:2.7.7.85, GO:0004016, RefSeq:WP_002656665.1, SO:0001217, UniParc:UPI00016B2F8E, UniRef:UniRef100_O51041, UniRef:UniRef50_O51041, UniRef:UniRef90_O51041
NZ_CP019916.1	cds	9203	10207	+	APMGPK_00009		YbbR-like domain-containing protein BB-0009	GO:0016020, RefSeq:WP_010889659.1, SO:0001217, UniParc:UPI00000572F6, UniRef:UniRef100_O51042, UniRef:UniRef50_O51042, UniRef:UniRef90_O51042
NZ_CP019916.1	cds	10204	10578	+	APMGPK_00010	acpS	Holo-[acyl-carrier-protein] synthase	EC:2.7.8.7, GO:0000287, GO:0005737, GO:0006633, GO:0008897, RefSeq:WP_002556617.1, SO:0001217, UniParc:UPI00000572F7, UniRef:UniRef100_O51043, UniRef:UniRef50_O51043, UniRef:UniRef90_O51043
NZ_CP019916.1	cds	10582	11421	+	APMGPK_00011		Uncharacterized protein BB_0011	COG:COG1655, COG:S, RefSeq:WP_002556618.1, SO:0001217, UniParc:UPI00000572F8, UniRef:UniRef100_O51044, UniRef:UniRef50_O51044, UniRef:UniRef90_O51044
NZ_CP019916.1	cds	11422	12162	+	APMGPK_00012	truA	tRNA pseudouridine(38-40) synthase TruA	COG:COG0101, COG:J, EC:5.4.99.12, GO:0003723, GO:0006400, GO:0009982, GO:0031119, GO:0106029, RefSeq:WP_010889660.1, SO:0001217, UniParc:UPI00000572F9, UniRef:UniRef100_P70830, UniRef:UniRef50_P70830, UniRef:UniRef90_P70830
NZ_CP019916.1	cds	12155	12754	+	APMGPK_00013		Uncharacterized protein BB_0013	RefSeq:WP_010889661.1, SO:0001217, UniParc:UPI00000572FA, UniRef:UniRef100_O51046, UniRef:UniRef50_O51046, UniRef:UniRef90_O51046
NZ_CP019916.1	cds	12747	14729	+	APMGPK_00014	priA	primosomal protein N'	COG:COG1198, COG:L, EC:3.6.4.-, GO:0003677, GO:0003678, GO:0003688, GO:0005524, GO:0005658, GO:0006260, GO:0006268, GO:0006269, GO:0008270, GO:0016787, GO:0016818, GO:1990077, RefSeq:WP_002659035.1, SO:0001217, UniParc:UPI00000572FB, UniRef:UniRef100_Q45032, UniRef:UniRef50_Q45032, UniRef:UniRef90_Q45032
NZ_CP019916.1	cds	14726	15346	-	APMGPK_00015	udk	uridine kinase	COG:COG0572, COG:F, EC:2.7.1.48, GO:0004849, GO:0005524, GO:0005737, GO:0016310, GO:0043771, GO:0044206, GO:0044211, GO:0046108, RefSeq:WP_002655979.1, SO:0001217, UniParc:UPI000016E69D, UniRef:UniRef100_Q59190, UniRef:UniRef50_Q59190, UniRef:UniRef90_Q59190
NZ_CP019916.1	cds	15346	15723	-	APMGPK_00016	pspE	Rhodanese-related sulfurtransferase	COG:COG0607, COG:P, SO:0001217, UniParc:UPI00000572FD, UniRef:UniRef100_Q5W610, UniRef:UniRef50_A0A142JCH9, UniRef:UniRef90_Q5W610
NZ_CP019916.1	cds	15996	16805	+	APMGPK_00017	yitT	DUF161 DUF2179 domains-containing protein	COG:COG1284, COG:S, SO:0001217, UniParc:UPI000188480C, UniRef:UniRef100_O51049, UniRef:UniRef50_Q0SPE7, UniRef:UniRef90_Q0SPE7
NZ_CP019916.1	cds	16808	17788	-	APMGPK_00018	rluD	Ribosomal large subunit pseudouridine synthase D	COG:COG0564, COG:J, EC:5.4.99.23, GO:0001522, GO:0003723, GO:0006364, GO:0120159, RefSeq:WP_002658364.1, SO:0001217, UniParc:UPI0000134290, UniRef:UniRef100_P70870, UniRef:UniRef50_P70870, UniRef:UniRef90_P70870
NZ_CP019916.1	cds	17793	18305	-	APMGPK_00019		Uncharacterized protein BB_0019	GO:0016020, RefSeq:WP_002658362.1, SO:0001217, UniParc:UPI0000057300, UniRef:UniRef100_O51051, UniRef:UniRef50_O51051, UniRef:UniRef90_O51051
NZ_CP019916.1	cds	18313	19980	-	APMGPK_00020	pfp	diphosphate--fructose-6-phosphate 1-phosphotransferase	COG:COG0205, COG:G, EC:2.7.1.90, GO:0003872, GO:0005524, GO:0005829, GO:0006002, GO:0006096, GO:0046872, GO:0047334, RefSeq:WP_002658359.1, SO:0001217, UniParc:UPI0000057301, UniRef:UniRef100_A0A0H3C4C8, UniRef:UniRef50_Q9EZ02, UniRef:UniRef90_P70826
NZ_CP019916.1	cds	20052	20483	-	APMGPK_00021	queA	(pseudo) tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	EC:2.4.99.17, GO:0005737, GO:0006400, GO:0008616, GO:0051075, KEGG:K07568, SO:0001217, UniRef:UniRef50_A0A7U8F1Q3, UniRef:UniRef90_A0A7U8F1Q3
NZ_CP019916.1	cds	20446	21084	-	APMGPK_00022	queA	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	EC:2.4.99.17, GO:0005737, GO:0006400, GO:0008616, GO:0051075, KEGG:K07568, SO:0001217, UniRef:UniRef50_A0A7U8F1Q3, UniRef:UniRef90_UPI000D03CB29
NZ_CP019916.1	cds	21059	22102	-	APMGPK_00023	ruvB	Holliday junction branch migration DNA helicase RuvB	COG:COG2255, COG:L, EC:3.6.4.12, GO:0000400, GO:0005524, GO:0005737, GO:0006281, GO:0006310, GO:0009378, GO:0009379, GO:0016887, GO:0048476, RefSeq:WP_002556628.1, SO:0001217, UniParc:UPI0000057303, UniRef:UniRef100_P70828, UniRef:UniRef50_P70828, UniRef:UniRef90_P70828
NZ_CP019916.1	cds	22147	22740	-	APMGPK_00024	ruvA	Holliday junction branch migration protein RuvA	COG:COG0632, COG:L, EC:3.6.4.12, GO:0000400, GO:0005524, GO:0005737, GO:0006281, GO:0006310, GO:0009378, GO:0009379, GO:0048476, KEGG:K03550, RefSeq:WP_002658353.1, SO:0001217, UniParc:UPI0000057304, UniRef:UniRef100_P70827, UniRef:UniRef50_P70827, UniRef:UniRef90_P70827
NZ_CP019916.1	cds	22820	23959	+	APMGPK_00025	yliI	Uncharacterized protein BB_0024	COG:COG2133, COG:G, GO:0016020, RefSeq:WP_010889662.1, SO:0001217, UniParc:UPI0000057305, UniRef:UniRef100_O51055, UniRef:UniRef50_O51055, UniRef:UniRef90_O51055
NZ_CP019916.1	cds	23966	24697	-	APMGPK_00026	tACO1	YebC/PmpR family DNA-binding transcriptional regulator	COG:COG0217, COG:KJ, GO:0003677, GO:0005737, GO:0006355, RefSeq:WP_002556631.1, SO:0001217, UniParc:UPI0000057306, UniRef:UniRef100_O51056, UniRef:UniRef50_O51056, UniRef:UniRef90_O51056
NZ_CP019916.1	cds	24698	25603	-	APMGPK_00027	folD	Bifunctional protein FolD	COG:COG0190, COG:H, GO:0000105, GO:0004477, GO:0004488, GO:0006164, GO:0009086, GO:0035999, RefSeq:WP_020948678.1, SO:0001217, UniParc:UPI0003845F7E, UniRef:UniRef100_UPI0003845F7E, UniRef:UniRef50_O51057, UniRef:UniRef90_O51057
NZ_CP019916.1	cds	25754	26392	+	APMGPK_00028		Uncharacterized protein BB_0027	GO:0016020, RefSeq:WP_002658348.1, SO:0001217, UniParc:UPI0000057308, UniRef:UniRef100_O51058, UniRef:UniRef50_O51058, UniRef:UniRef90_O51058
NZ_CP019916.1	cds	26400	27449	+	APMGPK_00029	bamB	outer membrane protein assembly factor BamB	BlastRules:WP_002655996, RefSeq:WP_002655996.1, SO:0001217, UniParc:UPI0000057309, UniRef:UniRef100_O51059, UniRef:UniRef50_O51059, UniRef:UniRef90_O51059
NZ_CP019916.1	cds	27435	27866	-	APMGPK_00030	yaiI	UPF0178 protein BbuZS7_0029	COG:COG1671, COG:S, KEGG:K09768, RefSeq:WP_002655998.1, SO:0001217, UniParc:UPI000005730A, UniRef:UniRef100_O51060, UniRef:UniRef50_O51060, UniRef:UniRef90_O51060
NZ_CP019916.1	cds	27856	28491	-	APMGPK_00031	lepB	signal peptidase I	EC:3.4.21.89, GO:0004252, GO:0006465, GO:0009306, RefSeq:WP_002658346.1, SO:0001217, UniParc:UPI000005730B, UniRef:UniRef100_O51061, UniRef:UniRef50_A0A0A7UUG5, UniRef:UniRef90_A0A0A7UUG5
NZ_CP019916.1	cds	28493	29473	-	APMGPK_00032	lepB	signal peptidase I	COG:COG0681, COG:U, EC:3.4.21.89, GO:0004252, GO:0006465, GO:0009306, RefSeq:WP_002661914.1, SO:0001217, UniParc:UPI000005730C, UniRef:UniRef100_O51062, UniRef:UniRef50_O51062, UniRef:UniRef90_O51062
