# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	21	584	+	CBONDI_00001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EZW0
contig_1	cds	701	1729	-	CBONDI_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O54536
contig_1	cds	1717	3183	-	CBONDI_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EZY9
contig_1	cds	3329	5122	+	CBONDI_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BB
contig_1	cds	5185	6240	-	CBONDI_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYA7
contig_1	cds	6243	7331	-	CBONDI_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51039
contig_1	cds	7392	8249	-	CBONDI_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I682
contig_1	cds	8361	9131	+	CBONDI_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51041
contig_1	cds	9136	10140	+	CBONDI_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I518
contig_1	cds	10137	10511	+	CBONDI_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51043
contig_1	cds	10515	11354	+	CBONDI_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51044
contig_1	cds	11355	12095	+	CBONDI_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I7J2
contig_1	cds	12088	12687	+	CBONDI_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C372E
contig_1	cds	12680	14662	+	CBONDI_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q45032
contig_1	cds	14659	15279	-	CBONDI_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q59190
contig_1	cds	15279	15656	-	CBONDI_00016	233.0	1.2e-77	0.992	0.992	0.984	UniRef:UniRef90_Q5W610
contig_1	cds	15929	16738	+	CBONDI_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8F0D6
contig_1	cds	16741	17721	-	CBONDI_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I667
contig_1	cds	17726	18238	-	CBONDI_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I509
contig_1	cds	18246	19913	-	CBONDI_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I661
contig_1	cds	19985	20683	-	CBONDI_00021	453.0	4.7e-161	1.0	1.0	0.991	UniRef:UniRef90_A0A7U8F1Q3
contig_1	cds	20731	21018	-	CBONDI_00022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EZ11
contig_1	cds	20993	22036	-	CBONDI_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P70828
contig_1	cds	22081	22674	-	CBONDI_00024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I676
contig_1	cds	22754	23893	+	CBONDI_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C39AE
contig_1	cds	23900	24631	-	CBONDI_00026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51056
contig_1	cds	24632	25558	-	CBONDI_00027	586.0	3.0e-211	1.0	1.0	0.990	UniRef:UniRef90_O51057
contig_1	cds	25688	26326	+	CBONDI_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8F0H4
contig_1	cds	26334	27383	+	CBONDI_00029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51059
contig_1	cds	27369	27800	-	CBONDI_00030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51060
contig_1	cds	27790	28425	-	CBONDI_00031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C39B0
contig_1	cds	28427	29407	-	CBONDI_00032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EY75
contig_1	cds	29478	30950	+	CBONDI_00033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EY70
contig_1	cds	30962	31414	+	CBONDI_00034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51064
contig_1	cds	31485	32024	-	CBONDI_00035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EZ50
contig_1	cds	32092	33972	-	CBONDI_00036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C39B4
contig_1	cds	33972	35771	-	CBONDI_00037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C39B5
contig_1	cds	35792	36544	-	CBONDI_00038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I891
contig_1	cds	36541	38058	-	CBONDI_00039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EY83
contig_1	cds	38071	39573	-	CBONDI_00040	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C3C1E
contig_1	cds	39761	40612	+	CBONDI_00041	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYZ0
contig_1	cds	40696	41367	-	CBONDI_00042	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51071
contig_1	cds	41378	42418	-	CBONDI_00043	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C3C1F
contig_1	cds	42415	42816	-	CBONDI_00044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EZM2
contig_1	cds	42842	45289	-	CBONDI_00045	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I8D3
contig_1	cds	45381	45926	+	CBONDI_00046	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7J0Y4
contig_1	cds	45946	46314	-	CBONDI_00047	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51076
contig_1	tRNA	46465	46536	+	CBONDI_00048	56.0	-	-	-	-	-
contig_1	cds	47102	47776	+	CBONDI_00050	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EZW9
contig_1	cds	47840	48541	+	CBONDI_00051	429.0	1.0e-151	1.0	1.0	0.996	UniRef:UniRef90_O51080
contig_1	cds	48538	49194	-	CBONDI_00052	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51081
contig_1	cds	49276	49947	+	CBONDI_00053	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51082
contig_1	cds	50046	50408	-	CBONDI_00054	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51083
contig_1	cds	50424	51185	-	CBONDI_00055	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q59182
contig_1	cds	51187	52368	-	CBONDI_00056	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C3C24
contig_1	cds	52388	53395	-	CBONDI_00057	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P46795
contig_1	cds	53468	55438	-	CBONDI_00058	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C3C25
contig_1	cds	55435	56214	-	CBONDI_00059	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EZS0
contig_1	cds	56215	56682	-	CBONDI_00060	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EZP1
contig_1	cds	56766	57119	-	CBONDI_00061	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q000U1
contig_1	cds	57193	57909	+	CBONDI_00062	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8F011
contig_1	cds	57963	58970	-	CBONDI_00063	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8F0I1
contig_1	cds	59034	59972	-	CBONDI_00064	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYJ9
contig_1	cds	59969	60466	-	CBONDI_00065	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I7I3
contig_1	cds	60501	61190	-	CBONDI_00066	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYN0
contig_1	cds	61187	62965	-	CBONDI_00067	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C3ED2
contig_1	cds	63080	63961	+	CBONDI_00068	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I7J7
contig_1	cds	63971	65209	+	CBONDI_00069	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C3ED3
contig_1	cds	65224	65685	+	CBONDI_00070	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51097
contig_1	cds	65701	67173	+	CBONDI_00071	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYH7
contig_1	cds	67181	69502	+	CBONDI_00072	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EZX8
contig_1	cds	69499	70059	+	CBONDI_00073	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51100
contig_1	cds	70106	71152	+	CBONDI_00074	634.0	1.8e-228	0.977	0.947	0.950	UniRef:UniRef90_O51101
contig_1	cds	71134	72543	+	CBONDI_00075	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B335A
contig_1	cds	72580	73425	+	CBONDI_00076	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C141
contig_1	cds	73422	74450	+	CBONDI_00077	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C494
contig_1	cds	74451	75704	+	CBONDI_00078	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q84BW8
contig_1	cds	75706	76386	+	CBONDI_00079	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51107
contig_1	cds	76383	77633	+	CBONDI_00080	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I7L4
contig_1	cds	77643	78941	-	CBONDI_00081	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYL1
contig_1	cds	78934	79284	-	CBONDI_00082	219.0	2.0e-72	1.0	0.983	0.966	UniRef:UniRef90_O51110
