QUERY_ID	QUERY_NAME	QUERY_START	QUERY_END	QUERY_LENGTH	REF_ID	REF_NAME	REF_START	REF_END	REF_LENGTH	IDENTITY	EVALUE
UCT50H	contig_1	16013	16823	810	renamed_GCF_000008685.2	chromosome	15994	16804	810	100.0	1.068e-173
UCT50H	contig_1	18323	17810	513	renamed_GCF_000008685.2	chromosome	18304	17791	513	99.4	1.872e-109
UCT50H	contig_1	22600	22006	594	renamed_GCF_000008685.2	chromosome	22739	22145	594	99.4	7.271e-125
UCT50H	contig_1	24557	23825	732	renamed_GCF_000008685.2	chromosome	24696	23964	732	100.0	2.844e-158
UCT50H	contig_1	25613	26252	639	renamed_GCF_000008685.2	chromosome	25752	26391	639	100.0	1.211e-143
UCT50H	contig_1	27726	27294	432	renamed_GCF_000008685.2	chromosome	27865	27433	432	98.6	1.441e-90
UCT50H	contig_1	41293	40621	672	renamed_GCF_000008685.2	chromosome	41432	40760	672	100.0	1.856e-144
UCT50H	contig_1	42742	42340	402	renamed_GCF_000008685.2	chromosome	42881	42479	402	100.0	2.405e-88
UCT50H	contig_1	45306	45852	546	renamed_GCF_000008685.2	chromosome	45445	45991	546	98.8	3.601e-116
UCT50H	contig_1	90967	89662	1305	renamed_GCF_000008685.2	chromosome	91115	89810	1305	100.0	2.863e-289
UCT50H	contig_1	103622	102866	756	renamed_GCF_000008685.2	chromosome	103771	103015	756	99.6	2.151e-165
UCT50H	contig_1	105282	103614	1668	renamed_GCF_000008685.2	chromosome	105299	103763	1668	100.0	0.0
UCT50H	contig_1	108021	106824	1197	renamed_GCF_000008685.2	chromosome	108170	106973	1197	99.2	2.049e-257
UCT50H	contig_1	110893	109525	1368	renamed_GCF_000008685.2	chromosome	111042	109674	1368	100.0	1.976e-295
UCT50H	contig_1	111726	111435	291	renamed_GCF_000008685.2	chromosome	111875	111584	291	100.0	1.894e-64
UCT50H	contig_1	121674	120951	723	renamed_GCF_000008685.2	chromosome	121823	121100	723	99.1	4.138e-161
UCT50H	contig_1	123997	122341	1656	renamed_GCF_000008685.2	chromosome	124146	122490	1656	99.2	0.0
UCT50H	contig_1	125398	124648	750	renamed_GCF_000008685.2	chromosome	125547	124797	750	100.0	1.281e-161
UCT50H	contig_1	177700	176824	876	renamed_GCF_000008685.2	chromosome	177853	176977	876	100.0	9.427e-195
UCT50H	contig_1	179390	178763	627	renamed_GCF_000008685.2	chromosome	179543	178916	627	99.0	1.402e-131
UCT50H	contig_1	189706	189145	561	renamed_GCF_000008685.2	chromosome	189859	189298	561	100.0	1.275e-121
UCT50H	contig_1	190578	191319	741	renamed_GCF_000008685.2	chromosome	190718	191459	741	98.7	8.782e-156
UCT50H	contig_1	193323	192183	1140	renamed_GCF_000008685.2	chromosome	193463	192323	1140	99.4	2.055e-256
UCT50H	contig_1	194735	195596	861	renamed_GCF_000008685.2	chromosome	194875	195736	861	97.5	2.076e-183
UCT50H	contig_1	214814	216647	1833	renamed_GCF_000008685.2	chromosome	215426	217259	1833	99.1	0.0
UCT50H	contig_1	218466	217812	654	renamed_GCF_000008685.2	chromosome	219078	218424	654	99.0	5.201e-147
UCT50H	contig_1	219187	220027	840	renamed_GCF_000008685.2	chromosome	219799	220639	840	99.6	8.103e-182
UCT50H	contig_1	221021	222566	1545	renamed_GCF_000008685.2	chromosome	221741	223178	1545	99.1	3.462e-310
UCT50H	contig_1	234923	234677	246	renamed_GCF_000008685.2	chromosome	235534	235288	246	98.7	3.025e-52
UCT50H	contig_1	237018	236610	408	renamed_GCF_000008685.2	chromosome	237629	237221	408	100.0	2.649e-88
UCT50H	contig_1	237615	237357	258	renamed_GCF_000008685.2	chromosome	238226	237968	258	100.0	9.113e-51
UCT50H	contig_1	241678	239671	2007	renamed_GCF_000008685.2	chromosome	242289	240282	2007	99.7	0.0
UCT50H	contig_1	254333	255038	705	renamed_GCF_000008685.2	chromosome	254944	255649	705	100.0	7.263e-152
UCT50H	contig_1	255851	258374	2523	renamed_GCF_000008685.2	chromosome	256462	258985	2523	98.8	0.0
UCT50H	contig_1	263100	260679	2421	renamed_GCF_000008685.2	chromosome	263712	261291	2421	99.7	0.0
UCT50H	contig_1	304499	303152	1347	renamed_GCF_000008685.2	chromosome	305120	303773	1347	100.0	1.016e-290
UCT50H	contig_1	305996	305048	948	renamed_GCF_000008685.2	chromosome	306615	305670	948	98.7	9.536e-207
UCT50H	contig_1	317384	316625	759	renamed_GCF_000008685.2	chromosome	318005	317246	759	100.0	1.223e-163
UCT50H	contig_1	319015	318484	531	renamed_GCF_000008685.2	chromosome	319636	319105	531	100.0	1.699e-113
UCT50H	contig_1	319687	320731	1044	renamed_GCF_000008685.2	chromosome	320308	321352	1044	99.4	3.304e-226
UCT50H	contig_1	322225	321418	807	renamed_GCF_000008685.2	chromosome	322846	322039	807	98.8	5.036e-173
UCT50H	contig_1	324615	323154	1461	renamed_GCF_000008685.2	chromosome	325236	323775	1461	99.7	0.0
UCT50H	contig_1	340649	341699	1050	renamed_GCF_000008685.2	chromosome	341273	342323	1050	100.0	1.489e-227
UCT50H	contig_1	342583	343555	972	renamed_GCF_000008685.2	chromosome	343207	344179	972	100.0	3.579e-213
UCT50H	contig_1	344438	345740	1302	renamed_GCF_000008685.2	chromosome	345062	346364	1302	99.5	2.995e-288
UCT50H	contig_1	346677	346236	441	renamed_GCF_000008685.2	chromosome	347301	346860	441	100.0	1.706e-98
UCT50H	contig_1	348986	347528	1458	renamed_GCF_000008685.2	chromosome	349610	348152	1458	99.3	0.0
UCT50H	contig_1	363496	361696	1800	renamed_GCF_000008685.2	chromosome	364117	362317	1800	99.8	0.0
UCT50H	contig_1	364982	364493	489	renamed_GCF_000008685.2	chromosome	365603	365114	489	100.0	3.787e-106
UCT50H	contig_1	367834	368260	426	renamed_GCF_000008685.2	chromosome	368455	368881	426	92.9	3.139e-81
UCT50H	contig_1	370412	372425	2013	renamed_GCF_000008685.2	chromosome	371033	373046	2013	99.1	0.0
UCT50H	contig_1	384827	385541	714	renamed_GCF_000008685.2	chromosome	385448	386162	714	100.0	3.427e-153
UCT50H	contig_1	386712	387186	474	renamed_GCF_000008685.2	chromosome	387333	387807	474	100.0	1.339e-106
UCT50H	contig_1	388305	387885	420	renamed_GCF_000008685.2	chromosome	388926	388506	420	100.0	9.787e-93
UCT50H	contig_1	393442	392422	1020	renamed_GCF_000008685.2	chromosome	394063	393043	1020	99.4	1.624e-221
UCT50H	contig_1	407278	406723	555	renamed_GCF_000008685.2	chromosome	407898	407343	555	100.0	5.734e-121
UCT50H	contig_1	407760	407580	180	renamed_GCF_000008685.2	chromosome	408380	408200	180	100.0	2.118e-37
UCT50H	contig_1	408782	407933	849	renamed_GCF_000008685.2	chromosome	409402	408553	849	100.0	9.834e-190
UCT50H	contig_1	409827	408795	1032	renamed_GCF_000008685.2	chromosome	410447	409415	1032	99.4	1.191e-235
UCT50H	contig_1	410165	410825	660	renamed_GCF_000008685.2	chromosome	410786	411446	660	98.6	2.462e-139
UCT50H	contig_1	412379	410834	1545	renamed_GCF_000008685.2	chromosome	413006	411455	1545	99.4	0.0
UCT50H	contig_1	412491	413700	1209	renamed_GCF_000008685.2	chromosome	413112	414315	1209	99.7	3.463e-262
UCT50H	contig_1	415172	413705	1467	renamed_GCF_000008685.2	chromosome	415793	414326	1467	99.1	0.0
UCT50H	contig_1	415902	415224	678	renamed_GCF_000008685.2	chromosome	416478	415845	678	99.0	1.108e-142
UCT50H	contig_1	416067	416484	417	renamed_GCF_000008685.2	chromosome	416688	417105	417	100.0	1.248e-89
UCT50H	contig_1	426120	427335	1215	renamed_GCF_000008685.2	chromosome	426735	427950	1215	99.2	9.257e-261
UCT50H	contig_1	427371	428007	636	renamed_GCF_000008685.2	chromosome	427986	428622	636	99.0	8.334e-139
UCT50H	contig_1	428030	429059	1029	renamed_GCF_000008685.2	chromosome	428645	429674	1029	99.4	4.248e-238
UCT50H	contig_1	429995	429077	918	renamed_GCF_000008685.2	chromosome	430616	429692	918	98.6	5.143e-200
UCT50H	contig_1	434488	430003	4485	renamed_GCF_000008685.2	chromosome	435103	430618	4485	99.4	0.0
UCT50H	contig_1	441938	441098	840	renamed_GCF_000008685.2	chromosome	442552	441712	840	98.2	3.646e-182
UCT50H	contig_1	442631	442070	561	renamed_GCF_000008685.2	chromosome	443248	442687	561	99.4	1.054e-123
UCT50H	contig_1	446258	445709	549	renamed_GCF_000008685.2	chromosome	446875	446326	549	99.4	4.738e-122
UCT50H	contig_1	447144	446352	792	renamed_GCF_000008685.2	chromosome	447736	446968	792	98.8	2.051e-163
UCT50H	contig_1	447238	447556	318	renamed_GCF_000008685.2	chromosome	447854	448172	318	100.0	8.883e-69
UCT50H	contig_1	459299	459455	156	renamed_GCF_000008685.2	chromosome	459915	460071	156	100.0	2.965e-30
UCT50H	contig_1	459435	459795	360	renamed_GCF_000008685.2	chromosome	460051	460411	360	99.1	5.311e-73
